Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Geology_Class,Soil_Class,Elevation_m,Slope_deg,Ruggedness,LULC_Friction,Dist_to_Settlement_m,presence,Geology_Class_Missing,Soil_Class_Missing
bg_07261,background,26.327620577604375,-10.150476927785462,8.0,7.0,467.7479248046875,1.0793598836899647,0.582471923828125,0.1,295783.0755175782,0,0,0
bg_07262,background,32.40399167209543,-8.059923025232088,10.0,11.0,426.78955078125,4.785540072835846,2.946680908203125,0.2,20686.60374181272,0,0,0
bg_07263,background,23.26045793326783,-12.84318935527967,8.0,7.0,282.2592468261719,0.5675433838802683,0.1951806640625,0.1,319810.7950703593,0,0,0
bg_07264,background,24.632999649805342,-14.354313635419965,23.0,6.0,183.228271484375,1.1070820609864027,0.531304931640625,0.1,192043.88726343826,0,0,0
bg_07265,background,27.533242769358903,-9.472094815185017,27.0,7.0,498.95220947265625,1.2064347934675204,0.676248779296875,0.1,171449.87435121427,0,0,0
bg_07266,background,26.143096455358723,-14.062145780587715,63.0,7.0,15.98488712310791,0.38096361523626016,0.18345478057861328,0.1,141661.71686108192,0,0,0
bg_07267,background,30.11591180001965,-7.735222908555507,49.0,-1.0,1623.4593505859375,19.336840815110968,11.3372021484375,0.1,46887.219359072784,0,0,1
bg_07268,background,23.78630837698244,-13.64270781772155,69.0,7.0,339.8849792480469,3.3410210718674014,1.83497314453125,0.1,234371.68228710187,0,0,0
bg_07269,background,33.080487450623714,-7.877475546617818,41.0,5.0,254.10545349121094,0.8841151335660742,0.3899188232421875,0.2,25534.010838154674,0,0,0
bg_07270,background,29.362217106977415,-9.565873422635281,38.0,9.0,1087.933837890625,11.46589793654656,5.417529296875,0.1,40686.19410745847,0,0,0
bg_07271,background,25.52302283932831,-12.039015540643955,60.0,7.0,366.0193176269531,1.0163774650127815,0.56191650390625,0.1,214914.26638559496,0,0,0
bg_07272,background,31.674907111081072,-7.014631332421154,18.0,3.0,1222.5347900390625,12.089244845821971,6.60201171875,0.15,84496.88409255804,0,0,0
bg_07273,background,32.04644315178004,-6.106489272711809,71.0,9.0,1538.2569580078125,35.65645578048667,25.3831884765625,0.55,39539.068902356026,0,0,0
bg_07274,background,26.793636421778263,-10.185986321068192,8.0,7.0,447.349365234375,0.913269326310752,0.507095947265625,0.1,244149.56693637333,0,0,0
bg_07275,background,28.244172195041713,-8.878140572166066,27.0,6.0,552.5051879882812,0.3802599218563258,0.15756591796875,0.1,141640.93141847136,0,0,0
bg_07276,background,21.95271412466476,-14.424208679930524,8.0,7.0,226.91690063476562,0.5263001852572349,0.1956768798828125,0.1,248441.5309725123,0,0,0
bg_07277,background,31.62060313677727,-4.9182550745047,8.0,11.0,987.036865234375,0.6710727425952704,0.1891455078125,0.1,57196.1136519972,0,0,0
bg_07278,background,31.226659084724844,-5.503990548603944,36.0,9.0,1823.325439453125,15.870959865514608,9.5127587890625,0.15,32867.309668759226,0,0,0
bg_07279,background,32.96447169955207,-4.695626479084318,13.0,6.0,1487.614990234375,1.8910400872455468,0.96947265625,0.1,31862.90519433841,0,0,0
bg_07280,background,29.605251973677838,-7.673347912149233,60.0,7.0,489.7528076171875,13.951478232823652,7.30938720703125,0.1,32641.96948971005,0,0,0
bg_07281,background,27.321675196677393,-10.522842578897071,24.0,7.0,450.46124267578125,9.059809580708077,6.09917236328125,0.1,190647.17455371298,0,0,0
bg_07282,background,27.01417060903119,-9.413873578015679,27.0,7.0,522.4013061523438,1.2019790440594638,0.6475048828125,0.1,228219.44380163617,0,0,0
bg_07283,background,22.685890693660244,-14.219807358173195,8.0,7.0,299.748291015625,0.6183923100706272,0.31563720703125,0.1,208786.27843896818,0,0,0
bg_07284,background,23.089662120177298,-14.051249105762775,8.0,7.0,273.2499694824219,0.3120610743695604,0.109019775390625,0.1,204437.14031127526,0,0,0
bg_07285,background,26.742335730707005,-12.445603487771798,8.0,7.0,149.86572265625,1.0461050837637924,0.659659423828125,0.1,87315.04004813363,0,0,0
bg_07286,background,27.99711229283745,-10.656249449001837,24.0,7.0,507.337158203125,1.5483153239992544,0.772850341796875,0.1,124599.2577655072,0,0,0
bg_07287,background,31.128357215850947,-6.148881218193691,38.0,3.0,1489.2115478515625,13.26744712290844,7.675263671875,0.1,73157.91305677235,0,0,0
bg_07288,background,26.377645916680606,-12.666176788143238,8.0,-1.0,215.5571746826172,0.7041645977483028,0.377371826171875,0.1,101106.79313173072,0,0,1
bg_07289,background,30.776646760956492,-6.084179582475892,10.0,7.0,1256.8515625,26.3966985275481,16.1236669921875,0.1,55227.11422701141,0,0,0
bg_07290,background,32.24826057762085,-4.538023905161588,71.0,3.0,1354.3848876953125,1.903940914356635,1.1776220703125,0.1,36816.37470753575,0,0,0
bg_07291,background,31.96675608269606,-4.089980777684472,24.0,11.0,1069.7626953125,1.190064965975487,0.65388671875,0.1,32735.606894363493,0,0,0
bg_07292,background,32.474031905171735,-1.7269456771569733,14.0,3.0,1169.1025390625,0.515897640611749,0.2417529296875,0.1,23104.91563144391,0,0,0
bg_07293,background,32.03758431087509,-5.166610919984515,14.0,9.0,1543.3675537109375,10.053101612862806,4.910146484375,0.1,66953.28497656976,0,0,0
bg_07294,background,32.00939787642224,-7.484268504328359,41.0,5.0,516.087158203125,3.050009926991509,1.40986572265625,0.15,51412.95796120308,0,0,0
bg_07295,background,33.158613786447056,-5.379373220007404,71.0,-1.0,1698.13623046875,11.774952664766186,7.3673046875,0.35,33773.52657755501,0,0,1
bg_07296,background,28.357640794076374,-9.640959974513565,24.0,7.0,269.90399169921875,6.548678287708393,4.092003173828125,0.1,80862.43681657522,0,0,0
bg_07297,background,35.87904568493771,-5.522776803999001,82.0,3.0,3.213254690170288,3.9976752806640192,1.9508801472187043,0.9,15200.641927352035,0,0,0
bg_07298,background,24.865792859714624,-12.213867162250258,8.0,7.0,298.0423278808594,0.468522944113789,0.178095703125,0.1,272737.7578993232,0,0,0
bg_07299,background,22.441657801531054,-13.09766397616474,8.0,7.0,314.5731506347656,0.6473879261004024,0.3241845703125,0.1,322686.09121293435,0,0,0
bg_07300,background,29.60729322242493,-8.088216379738036,46.0,7.0,635.1591796875,10.52723439816254,5.29751708984375,0.1,19249.389473585194,0,0,0
bg_07301,background,32.304174647620485,-5.744055735563069,71.0,9.0,2045.0201416015625,13.611769976881881,7.6955712890625,0.1,57350.45848817413,0,0,0
bg_07302,background,21.65187600958957,-13.968744676756991,45.0,7.0,225.1473388671875,0.6147710108650843,0.300306396484375,0.1,304294.8532899254,0,0,0
bg_07303,background,28.37734065494276,-8.690505599785359,24.0,6.0,546.6671142578125,0.4875408471953956,0.2072412109375,0.1,149555.55435251587,0,0,0
bg_07304,background,35.82560765573133,-5.627408719362631,82.0,10.0,73.46599578857422,15.582057606530626,6.5946484375,0.55,17045.269637507503,0,0,0
bg_07305,background,31.81574129597322,-3.229613434842339,44.0,3.0,1009.0953369140625,3.192268904726597,1.70443115234375,0.1,114432.97138642057,0,0,0
bg_07306,background,26.15956565759628,-11.47174219462326,60.0,7.0,310.7313537597656,0.6404145112754013,0.332904052734375,0.1,203906.52086500995,0,0,0
bg_07307,background,29.66678115005633,-6.210108744032745,82.0,7.0,481.531494140625,0.9838710880539864,0.57070556640625,0.1,81824.53269286203,0,0,0
bg_07308,background,21.913883311358976,-16.804215028239824,62.0,7.0,9.375749588012695,1.8573222757732457,1.2559910964965821,0.1,216732.0528237998,0,0,0
bg_07309,background,31.371545642514324,-4.3474537793380685,8.0,3.0,776.2483520507812,1.0564802450615849,0.92389892578125,0.1,62535.89951476338,0,0,0
bg_07310,background,25.094290990890944,-14.561212261411017,23.0,6.0,127.55941009521484,2.6462221716734344,1.4611376953125,0.1,209342.73652462865,0,0,0
bg_07311,background,23.260136012310053,-15.554606930713332,23.0,7.0,174.03550720214844,1.4662553151113618,0.81033203125,0.1,62436.30737943971,0,0,0
bg_07312,background,27.44617915103535,-9.527902880335139,27.0,7.0,499.6086730957031,0.9411426377551199,0.576136474609375,0.1,178948.9633487309,0,0,0
bg_07313,background,21.49498951056986,-13.820175632725698,8.0,6.0,205.0307159423828,1.7551575650729931,2.0058453369140623,0.1,327540.1510471621,0,0,0
bg_07314,background,34.61003734072589,-5.353217649031343,64.0,1.0,215.28684997558594,6.400886874416523,3.9678594970703127,0.2,29243.128594316106,0,0,0
bg_07315,background,31.847753832853368,-3.2288333694427975,14.0,3.0,848.8154907226562,1.2902198231704087,0.704384765625,0.1,112068.32959678037,0,0,0
bg_07316,background,33.876486615027346,-3.242221780949816,56.0,-1.0,984.991943359375,11.399257603757736,5.5661328125,0.15,40120.93093078998,0,0,1
bg_07317,background,28.8385479820341,-10.668117709724807,8.0,7.0,90.84178161621094,1.0616940211996557,0.5816714477539062,0.1,61672.24895168345,0,0,0
bg_07318,background,24.316299373486057,-12.867846391732423,8.0,7.0,211.8616943359375,0.919209531122934,0.323792724609375,0.1,317295.0445546733,0,0,0
bg_07319,background,32.2083950965504,-5.61813560088506,71.0,9.0,2318.215576171875,13.901531100406665,9.3062890625,0.1,70523.40642900082,0,0,0
bg_07320,background,31.081829703800462,-8.44243547909299,56.0,7.0,2388.658447265625,12.60298414330443,7.076982421875,0.1,74239.7837260982,0,0,0
bg_07321,background,34.30236648593977,-3.180165711596989,14.0,5.0,389.86297607421875,1.2088543223979928,0.75795166015625,0.15,17979.73751606052,0,0,0
bg_07322,background,24.36238345533632,-12.47843243273257,8.0,7.0,225.77928161621094,0.5290011506113558,0.195091552734375,0.1,318662.0948731558,0,0,0
bg_07323,background,29.484777642947012,-9.412997756426426,66.0,3.0,681.8558349609375,29.363514267114535,18.24271728515625,0.15,38891.37722260155,0,0,0
bg_07324,background,30.309186756299876,-5.527519376390072,14.0,3.0,789.748779296875,2.8268523514239727,1.50266845703125,0.1,29778.537278788594,0,0,0
bg_07325,background,24.67615941918876,-12.87289245570728,8.0,7.0,214.84376525878906,0.46212402112533113,0.2964324951171875,0.1,277460.8502077657,0,0,0
bg_07326,background,28.65590210327827,-9.642630959710331,8.0,7.0,648.8096923828125,1.3011542535006768,0.75037841796875,0.1,54620.7883961173,0,0,0
bg_07327,background,33.49916260842469,-4.8951649968292745,24.0,9.0,1831.806884765625,13.446112593698683,8.1874609375,0.35,19929.48968074993,0,0,0
bg_07328,background,30.236322607540085,-8.536917491209302,49.0,9.0,1168.02099609375,21.062303271558353,13.5097216796875,0.15,41827.48247191486,0,0,0
bg_07329,background,21.30403212884649,-16.890240049616093,82.0,-1.0,3.306359052658081,0.5115012686636198,0.17739075660705567,0.1,283007.1361622837,0,0,1
bg_07330,background,24.288483557151324,-14.00978991923952,23.0,7.0,269.1351318359375,0.6459041435704579,0.389765625,0.1,207225.5301759664,0,0,0
bg_07331,background,22.766417973505323,-16.19799911500509,37.0,-1.0,54.55605697631836,1.5705306660421763,0.7974179077148438,0.1,106386.48032409047,0,0,1
bg_07332,background,25.53884100389571,-13.74907364788411,23.0,6.0,161.50997924804688,2.7786640448784903,2.0980352783203124,0.1,187934.12209187265,0,0,0
bg_07333,background,27.134035931715378,-10.904908587968922,24.0,7.0,269.0191955566406,6.731765796263605,3.276162109375,0.1,222122.66213587995,0,0,0
bg_07334,background,30.142848122533234,-6.643801717635065,10.0,3.0,903.6817626953125,22.477432375482714,16.0518701171875,0.1,80193.35554023435,0,0,0
bg_07335,background,24.33727500985369,-14.604287990115582,23.0,7.0,167.9867706298828,0.7076390345631747,0.3104931640625,0.1,153644.9737999601,0,0,0
bg_07336,background,26.649793705737753,-12.213692791936834,8.0,7.0,266.08294677734375,0.6516181096215952,0.4039794921875,0.1,112365.14017243449,0,0,0
bg_07337,background,24.986705605222788,-12.141121589964866,8.0,7.0,332.669921875,0.49611237342183145,0.238807373046875,0.1,263041.42313771334,0,0,0
bg_07338,background,34.58740946713201,-5.972469217391569,24.0,6.0,14.282200813293457,0.5403297051343563,0.16018199920654297,0.2,36655.21675254011,0,0,0
bg_07339,background,34.090855180065056,-6.726019384692,17.0,3.0,64.56072998046875,1.1988722256459958,0.7532766723632812,0.2,13071.866115681283,0,0,0
bg_07340,background,32.98303348219757,-8.419531797691267,17.0,3.0,121.40225219726562,1.944984743102044,1.0614053344726562,0.2,29871.396339967923,0,0,0
bg_07341,background,25.217764988557214,-12.355785305480257,11.0,7.0,467.0403747558594,3.2744239726961246,1.34571533203125,0.1,231075.69515261965,0,0,0
bg_07342,background,25.421548996162592,-13.458004785754449,8.0,7.0,153.29322814941406,0.7860107093003322,0.2807489013671875,0.1,194466.91073780137,0,0,0
bg_07343,background,31.92038354747912,-5.34211710343434,71.0,9.0,2431.98779296875,21.02935128418887,11.883935546875,0.15,47839.98130289992,0,0,0
bg_07344,background,29.85643512288598,-9.135670057919484,66.0,9.0,1488.5040283203125,27.312890096753918,17.9980029296875,0.15,60102.72321015665,0,0,0
bg_07345,background,24.098126423937448,-12.804699069754642,8.0,7.0,213.93557739257812,0.703621872123533,0.2222308349609375,0.1,322203.86936521507,0,0,0
bg_07346,background,33.18509836801465,-6.572680386919287,61.0,8.0,831.626953125,22.646617681971293,14.4606201171875,0.55,45721.16620480265,0,0,0
bg_07347,background,30.330556844817114,-5.318542513409853,24.0,-1.0,748.0424194335938,1.9930592284170745,0.89502197265625,0.1,49760.18924101586,0,0,1
bg_07348,background,26.853023065560723,-13.367915171350543,45.0,7.0,59.678504943847656,1.4400433054811375,0.671292724609375,0.1,37629.828728398854,0,0,0
bg_07349,background,31.626492767334785,-7.400477624423308,71.0,9.0,839.6401977539062,15.223430322173067,8.64029052734375,0.15,55737.15405403576,0,0,0
bg_07350,background,29.542961042944622,-6.891605677680432,82.0,7.0,434.5536804199219,2.9519062784101253,1.55296630859375,0.1,106605.5385735206,0,0,0
bg_07351,background,23.187581011366177,-12.98602692796017,8.0,7.0,293.68096923828125,0.7290282781214134,0.313485107421875,0.1,306883.13392944005,0,0,0
bg_07352,background,32.13069359370253,-8.75448295597377,68.0,8.0,402.7729797363281,0.8226143456830103,0.405968017578125,0.2,24503.847407184345,0,0,0
bg_07353,background,33.188030806192835,-6.204548250080002,56.0,-1.0,847.547607421875,20.50674159302443,11.46296875,0.15,72455.74350468736,0,0,1
bg_07354,background,21.47371247348653,-13.683604483208814,45.0,6.0,212.29063415527344,1.9198581414077707,1.0305926513671875,0.1,338762.16265481507,0,0,0
bg_07355,background,24.876084018792245,-14.633274421343456,23.0,6.0,122.23542022705078,0.7022038444235045,0.3314556884765625,0.1,186813.36106085856,0,0,0
bg_07356,background,32.72941512194571,-4.6596156102490545,13.0,3.0,1489.7176513671875,5.148269632660794,2.7731884765625,0.1,9284.088712497329,0,0,0
bg_07357,background,31.429281162721832,-5.193087945120474,8.0,3.0,1114.764892578125,18.103235508490375,9.484658203125,0.1,33655.34361550082,0,0,0
bg_07358,background,32.26120033451674,-5.831825676383295,71.0,9.0,1903.431640625,8.778421496853554,5.3798046875,0.15,49684.66552004409,0,0,0
bg_07359,background,23.61506122059659,-15.37381259405986,23.0,6.0,164.8838348388672,0.47074442490376545,0.268480224609375,0.1,58647.75142401549,0,0,0
bg_07360,background,27.46992279984664,-9.457396925260953,27.0,7.0,491.42755126953125,0.9538240926016995,0.5815771484375,0.1,178575.23955332965,0,0,0
bg_07361,background,35.14968508013978,-3.4439595940680663,9.0,9.0,626.7412719726562,25.359618368536214,16.07868408203125,0.55,45437.452553346986,0,0,0
bg_07362,background,24.52647022145241,-13.20862205801118,8.0,7.0,305.8694763183594,3.0300123581744627,1.235047607421875,0.1,292227.91127903614,0,0,0
bg_07363,background,24.14978350751576,-13.881848921033516,24.0,7.0,282.8750915527344,0.39185602831373517,0.195113525390625,0.1,215553.06262391122,0,0,0
bg_07364,background,31.184929073508993,-8.147938438905108,10.0,9.0,1470.5606689453125,29.264198985736037,18.1831005859375,0.55,51289.014188045556,0,0,0
bg_07365,background,21.64309172680038,-16.242520637275614,8.0,6.0,80.32225799560547,1.0316347601735125,0.281953125,0.1,230117.26533597414,0,0,0
bg_07366,background,31.545463273997434,-4.818965127008627,8.0,11.0,924.192626953125,1.1027975508768164,0.523984375,0.1,56075.124088939105,0,0,0
bg_07367,background,32.67092375205326,-4.054286064172457,13.0,3.0,1419.9576416015625,9.925679650541342,6.292265625,0.15,64179.7517025143,0,0,0
bg_07368,background,23.150965276399347,-13.656906783853062,8.0,7.0,319.5312805175781,1.1394097155114478,0.611468505859375,0.1,240954.97906882243,0,0,0
bg_07369,background,22.895574454409008,-13.965474474153288,8.0,7.0,293.2962646484375,0.28029371738990266,0.09779052734375,0.1,220628.923464218,0,0,0
bg_07370,background,34.06287225652485,-6.263944081071705,14.0,10.0,199.38673400878906,4.580500484357966,2.5748748779296875,0.35,19397.328794496272,0,0,0
bg_07371,background,28.18497776161352,-11.809647396335087,40.0,7.0,40.831417083740234,0.37847972253095635,0.21126083374023438,0.1,178188.27212126847,0,0,0
bg_07372,background,26.803084684100316,-13.161931165300572,27.0,7.0,165.5398712158203,0.6606023546088899,0.28014892578125,0.1,39217.357861087985,0,0,0
bg_07373,background,25.68348041196333,-14.231172705343525,23.0,6.0,121.51580810546875,0.42300431834120833,0.20003570556640626,0.1,193373.82361088507,0,0,0
bg_07374,background,28.019067017823385,-8.929658396074458,27.0,6.0,509.61737060546875,0.49207821014421554,0.262655029296875,0.1,153991.94633948235,0,0,0
bg_07375,background,28.036887432705814,-10.478432273537745,24.0,7.0,446.05511474609375,0.55164191869052,0.21235595703125,0.1,113309.46446758762,0,0,0
bg_07376,background,29.82409703792914,-6.5294025786618946,63.0,7.0,457.3719482421875,0.5169338902814009,0.25920166015625,0.1,87047.68430154612,0,0,0
bg_07377,background,26.773055071463435,-10.421771631896027,15.0,7.0,301.1576232910156,0.6696505258205194,0.32816162109375,0.1,248702.104814851,0,0,0
bg_07378,background,27.983654793344993,-12.167932309729528,13.0,7.0,98.29782104492188,9.1472176928204,5.160552978515625,0.1,136954.7207228591,0,0,0
bg_07379,background,22.303727375107815,-16.498242757259607,40.0,7.0,29.793107986450195,0.961051488526539,0.6668611145019532,0.1,164708.68852898077,0,0,0
bg_07380,background,27.78808418941126,-9.782487544164404,24.0,7.0,548.5059814453125,0.8521167581447326,0.61354248046875,0.1,135932.34340741916,0,0,0
bg_07381,background,28.424428114713724,-9.246386957886935,24.0,7.0,381.2532043457031,24.49226358065157,13.96659423828125,0.1,100803.87858627533,0,0,0
bg_07382,background,22.288281323124213,-14.444156816289297,8.0,7.0,273.8909912109375,0.4063120081676695,0.1569091796875,0.1,219034.00816220167,0,0,0
bg_07383,background,34.703044882937725,-4.526400817427989,69.0,-1.0,902.1072387695312,26.94101508067274,16.6928515625,0.15,70747.58449433018,0,0,1
bg_07384,background,27.918196436873053,-11.815175924505153,27.0,6.0,207.77711486816406,0.6337210731863165,0.237794189453125,0.1,160406.01665779192,0,0,0
bg_07385,background,33.083434757280145,-7.72535982480877,14.0,5.0,256.4598083496094,0.7507455326709835,0.356553955078125,0.2,13337.41190212168,0,0,0
bg_07386,background,30.874070067532056,-8.633401566677975,47.0,9.0,2514.67724609375,31.575417481082745,18.985185546875,0.15,50587.892056341174,0,0,0
bg_07387,background,27.48283371550168,-12.167308689678391,27.0,6.0,234.02023315429688,0.3784446266112857,0.2177520751953125,0.1,107929.0078041855,0,0,0
bg_07388,background,26.529417884804683,-11.306618054774836,24.0,7.0,231.07241821289062,0.8803574462018525,0.2980084228515625,0.1,199865.6074849031,0,0,0
bg_07389,background,23.521665137609403,-14.732716719257631,69.0,7.0,363.34332275390625,0.8252817965752657,0.5164453125,0.1,124807.84615618442,0,0,0
bg_07390,background,32.046161435855204,-7.184312963178966,14.0,5.0,481.4912109375,0.8172197284621313,0.40985595703125,0.2,75947.05308895811,0,0,0
bg_07391,background,33.4524815357816,-1.9534060476860102,43.0,3.0,1134.6575927734375,0.7009371784501388,0.26044921875,0.1,97297.67075147117,0,0,0
bg_07392,background,32.94083894388466,-6.430164798832367,13.0,-1.0,947.10107421875,2.206961669432272,1.17788330078125,0.2,45098.67463402977,0,0,1
bg_07393,background,21.33420577404379,-15.612822172881145,82.0,7.0,130.11724853515625,0.42377228077041407,0.238814697265625,0.1,264588.47796609567,0,0,0
bg_07394,background,21.668985365857605,-15.749427049537081,29.0,7.0,114.87293243408203,0.5321509570395629,0.2231134033203125,0.1,226053.8045905451,0,0,0
bg_07395,background,26.433563095739924,-12.091694893478872,8.0,7.0,315.9007263183594,0.535318769851054,0.176866455078125,0.1,135746.65893256856,0,0,0
bg_07396,background,31.09780874508498,-4.945858218461971,8.0,3.0,779.9938354492188,10.43502031379177,6.2984765625,0.1,72867.56926249244,0,0,0
bg_07397,background,33.22468921682858,-6.865339928800461,28.0,-1.0,780.1646728515625,7.3898782490106845,4.3537939453125,0.15,37916.57723495698,0,0,1
bg_07398,background,32.220656342852045,-8.142350236692408,24.0,11.0,397.333984375,0.5020976639271025,0.250728759765625,0.2,17448.017337172874,0,0,0
bg_07399,background,29.488461880604717,-8.584343714295228,66.0,3.0,937.8322143554688,10.53096019760693,5.48986572265625,0.1,65983.74522250796,0,0,0
bg_07400,background,22.994242176119158,-15.915004829019274,39.0,-1.0,114.67145538330078,1.265824660772907,0.66135498046875,0.1,77869.83883220784,0,0,1
bg_07401,background,25.4029261892618,-12.451187564362018,15.0,7.0,354.53472900390625,1.7965122703984207,0.9719091796875,0.1,208420.63886234624,0,0,0
bg_07402,background,23.14130043040929,-13.644656783049342,8.0,7.0,316.44683837890625,0.6364927202883603,0.3693115234375,0.1,242443.61420823543,0,0,0
bg_07403,background,30.929821544095773,-7.570669647105679,38.0,1.0,1934.4161376953125,12.749283888045005,7.0229052734375,0.15,62940.619114422334,0,0,0
bg_07404,background,32.18359086392722,-7.274949102419962,24.0,5.0,383.5043029785156,2.4425708526818233,1.2641748046875,0.1,64569.095881782305,0,0,0
bg_07405,background,33.02867612466597,-6.076366855223789,16.0,9.0,942.312255859375,30.16238149867828,19.51168212890625,0.35,79278.17651114053,0,0,0
bg_07406,background,24.154905748290936,-13.813038637578886,24.0,7.0,287.5697937011719,0.6861931862025603,0.334647216796875,0.1,222483.30109631413,0,0,0
bg_07407,background,27.019953971157836,-12.252611668624553,27.0,6.0,269.787109375,0.8764552819806202,0.4108349609375,0.1,94525.20288402759,0,0,0
bg_07408,background,32.164010593906326,-9.082190640801889,40.0,3.0,167.54116821289062,2.456858596083101,1.3843328857421875,0.2,21112.753434169437,0,0,0
bg_07409,background,26.931539848962498,-10.193048370227316,8.0,7.0,387.09783935546875,2.6141977996511248,1.668472900390625,0.1,228876.19450358348,0,0,0
bg_07410,background,31.498813899515685,-4.258764510127967,8.0,11.0,808.447265625,1.0019432950520748,0.3755908203125,0.1,50636.89657830644,0,0,0
bg_07411,background,32.90601829105919,-4.076002839133394,24.0,3.0,973.2517700195312,1.3262542032052151,0.68095947265625,0.1,66938.06268183628,0,0,0
bg_07412,background,28.787849359077125,-9.527742748563037,24.0,7.0,593.0728149414062,1.4950992907788558,0.945771484375,0.1,56096.89719539555,0,0,0
bg_07413,background,34.94036128028627,-5.715742734961457,8.0,-1.0,54.5,0.0,0.0,0.9,20292.05072516529,0,0,1
bg_07414,background,35.141794228322794,-6.0410923917139385,24.0,2.0,2.8278353214263916,0.37050759791770205,0.1704029369354248,0.2,11773.690321904303,0,0,0
bg_07415,background,21.78798544136774,-13.699122075554826,45.0,7.0,226.2606201171875,0.932590087271205,0.46162353515625,0.1,312842.0769346217,0,0,0
bg_07416,background,34.48420856435399,-1.8091080622421705,71.0,3.0,1119.19580078125,4.08321622125668,1.9621142578125,0.15,24183.229721655232,0,0,0
bg_07417,background,28.587952665039413,-11.016131967094609,69.0,6.0,40.14661407470703,3.582076704598188,1.9205142211914064,0.1,103399.44211756218,0,0,0
bg_07418,background,21.969314041621843,-13.522794659976006,8.0,7.0,237.99888610839844,0.8126292660629144,0.5126751708984375,0.1,313524.1480596778,0,0,0
bg_07419,background,23.851142088339216,-12.187802135257101,8.0,7.0,257.30059814453125,0.5939963499872513,0.229222412109375,0.1,380976.8935363974,0,0,0
bg_07420,background,30.466546344611057,-6.204965854275757,10.0,3.0,1309.15234375,24.83261753899347,16.299580078125,0.1,38512.068008441805,0,0,0
bg_07421,background,33.03658260293099,-6.469308187444903,56.0,3.0,810.8389892578125,10.822356697019684,6.168916015625,0.15,44304.8698425507,0,0,0
bg_07422,background,22.36868494595862,-14.621747729749469,39.0,7.0,244.97776794433594,0.37794998522789736,0.171219482421875,0.1,200005.95574367107,0,0,0
bg_07423,background,21.40890693027048,-12.97144492927542,82.0,6.0,268.9283752441406,1.0006165790632104,0.5174951171875,0.1,397079.7970472306,0,0,0
bg_07424,background,26.2364749604874,-10.29893498613089,8.0,7.0,473.1923828125,0.3856147885540276,0.161396484375,0.1,305300.7991393609,0,0,0
bg_07425,background,29.763189296058595,-6.137657057551127,82.0,7.0,489.2093811035156,0.67471745632716,0.321055908203125,0.1,69141.31512603106,0,0,0
bg_07426,background,21.37059077467283,-16.335849724959303,42.0,6.0,55.933860778808594,1.660891488577188,0.9764535522460938,0.1,261487.67306395466,0,0,0
bg_07427,background,28.206918607186406,-10.235234127953197,24.0,7.0,438.7141418457031,13.513444919412086,9.139124755859376,0.1,88393.85617818772,0,0,0
bg_07428,background,24.19626759783568,-15.27270966576324,40.0,6.0,55.93843078613281,0.8162431916038013,0.461253662109375,0.1,88091.696416356,0,0,0
bg_07429,background,30.42656918078747,-5.429224383779886,14.0,3.0,841.490478515625,1.361754196871411,0.64720947265625,0.15,40626.610629656025,0,0,0
bg_07430,background,27.055326424364583,-10.531987934562718,8.0,7.0,276.4603271484375,3.718413944812355,2.145457763671875,0.1,219717.7563444023,0,0,0
bg_07431,background,33.5289517738028,-2.434909143512127,43.0,3.0,1123.8067626953125,0.47521755711359315,0.1427294921875,0.1,90534.33133439682,0,0,0
bg_07432,background,23.813126732272465,-12.116174077847699,8.0,7.0,251.24916076660156,0.2807982321376598,0.087197265625,0.1,387007.82997208723,0,0,0
bg_07433,background,23.5327136230838,-12.211140946218105,8.0,7.0,322.41259765625,0.7856512347450306,0.505859375,0.1,380643.5865075421,0,0,0
bg_07434,background,26.93404562909015,-9.576449678278586,27.0,7.0,535.0590209960938,0.5449808537035772,0.42278076171875,0.1,233046.9596395153,0,0,0
bg_07435,background,27.747427909423404,-13.061296102738424,82.0,-1.0,0.0,0.0,0.0,0.9,67243.9274184274,0,0,1
bg_07436,background,24.904510209599373,-13.414169302615901,23.0,7.0,215.03143310546875,0.6734037333610837,0.3798077392578125,0.1,251141.70333569706,0,0,0
bg_07437,background,24.114737044640986,-14.732964129234912,23.0,7.0,177.90419006347656,0.2885077186055152,0.1605224609375,0.1,131613.54185744585,0,0,0
bg_07438,background,27.586150922557593,-12.22267014581661,27.0,7.0,232.19256591796875,0.38207760216998876,0.131153564453125,0.1,107376.70314177455,0,0,0
bg_07439,background,34.158455365978845,-6.329083118018882,14.0,3.0,135.35011291503906,2.1966345037343027,1.27328857421875,0.15,25113.504857172964,0,0,0
bg_07440,background,32.81546007492856,-3.6601552807540982,59.0,3.0,1475.8487548828125,10.448919245760168,4.809541015625,0.15,95464.8238471292,0,0,0
bg_07441,background,23.600586576668444,-14.14327125652408,69.0,7.0,328.679931640625,3.4702644677243972,2.060628662109375,0.1,183623.08691886015,0,0,0
bg_07442,background,26.793865825460394,-12.47320345901717,8.0,7.0,116.71533966064453,2.8202861018618575,1.5454574584960938,0.1,82036.83553113033,0,0,0
bg_07443,background,22.497367614909127,-16.247541465313102,8.0,7.0,89.94763946533203,2.6853278974763684,1.2329104614257813,0.1,136660.8721965818,0,0,0
bg_07444,background,23.060797971281616,-14.014411627421419,8.0,7.0,281.7115478515625,0.5292585501749271,0.272763671875,0.1,209070.44407129366,0,0,0
