x,y,Latitude_WGS84,Longitude_WGS84,favorability
-409953.5490118365,-990440.9159960467,21.392198051210805,-14.006647169155709,0.04131662106493373
-406953.5490118365,-990440.9159960467,21.394381630126638,-13.978395289426478,0.030592819830861182
-405453.5490118365,-990440.9159960467,21.395470739332794,-13.964268876782745,0.0004428610162326055
-399453.5490118365,-990440.9159960467,21.39980930595753,-13.90776008618168,0.0004428610162326055
-397953.5490118365,-990440.9159960467,21.40088947966752,-13.893632106061546,0.004823040861688607
-396453.5490118365,-990440.9159960467,21.401967866041005,-13.879503813968384,0.003944792994652961
-394953.5490118365,-990440.9159960467,21.403044464999194,-13.865375210409757,0.02111549566424844
-393453.5490118365,-990440.9159960467,21.404119276463422,-13.851246295893311,0.0059274987222210675
-390453.5490118365,-990440.9159960467,21.40626353659612,-13.822987536017862,0.00045698531001791626
-388953.5490118365,-990440.9159960467,21.407332985107907,-13.808857691674488,0.0059274987222210675
-387453.5490118365,-990440.9159960467,21.408400645812424,-13.79472753840454,0.023487899186651957
-385953.5490118365,-990440.9159960467,21.409466518631678,-13.780597076715996,0.000699271272642862
-384453.5490118365,-990440.9159960467,21.410530603487796,-13.766466307116913,0.005820272614994959
-382953.5490118365,-990440.9159960467,21.41159290030303,-13.752335230115392,0.03622447521251657
-381453.5490118365,-990440.9159960467,21.412653408999773,-13.738203846219628,0.046842636508851246
-378453.5490118365,-990440.9159960467,21.414769061727934,-13.709940159778425,0.03603511169882683
-376953.5490118365,-990440.9159960467,21.415824205604814,-13.695807858249685,0.006948979646581521
-375453.5490118365,-990440.9159960467,21.416877561054044,-13.681675251860096,0.039858566838458453
-373953.5490118365,-990440.9159960467,21.417929127998647,-13.667542341118178,0.0056094172895913945
-372453.5490118365,-990440.9159960467,21.41897890636183,-13.653409126532509,0.04212001484040987
-370953.5490118365,-990440.9159960467,21.420026896066865,-13.639275608611747,0.03470499606282885
-364953.5490118365,-990440.9159960467,21.42420096677612,-13.582738513753032,0.02111549566424844
-363453.5490118365,-990440.9159960467,21.425240012044483,-13.568603486788843,0.0009392384123507007
-361953.5490118365,-990440.9159960467,21.426277268197246,-13.554468159542848,0.004944344394756848
-360453.5490118365,-990440.9159960467,21.427312735158598,-13.540332532524163,0.01292119320557401
-358953.5490118365,-990440.9159960467,21.4283464128529,-13.52619660624195,0.006184068107929574
-357453.5490118365,-990440.9159960467,21.42937830120461,-13.512060381205458,0.0009392384123507007
-354453.5490118365,-990440.9159960467,21.431436709578783,-13.483787036906952,0.0005439464585769741
