Locality_ID,Expert_Class,Region,Latitude_WGS84,Longitude_WGS84,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Expert_Merged,origin,proba,pred,correct,y
loc_01073,Difficult,Fés-Meknés,33.84382777777778,-4.382872222222222,2646.352996470855,4.908332258129427,3.9486962890625,1148.239501953125,0.15,41659.87627054882,Difficult,original_733,0.4198636725822841,0,True,0
loc_01074,Difficult,Fés-Meknés,33.69503611111111,-4.211777777777778,2884.5914110974986,33.96581103930653,21.6023876953125,1381.2628173828125,0.35,59246.15336850397,Difficult,original_733,0.04267913680649685,0,True,0
loc_01075,Difficult,Fés-Meknés,33.43965277777777,-4.333786111111111,1289.8371257024069,23.12097283876031,14.6445654296875,1801.2130126953125,0.15,37696.46994756504,Difficult,original_733,0.20483940521589244,0,True,0
loc_01076,Difficult,Fés-Meknés,33.701680555555555,-4.101058333333333,247.44868896248497,3.978068359026814,2.4894482421875,2024.326904296875,0.1,59359.30049141866,Difficult,original_733,0.3766416584111859,0,True,0
loc_01077,Difficult,Fés-Meknés,33.62057222222222,-4.2511,3102.492993645127,17.07574620569819,7.0233837890625,1768.36474609375,0.35,52762.87813027457,Difficult,original_733,0.11854945727419548,0,True,0
loc_01079,Difficult,Fés-Meknés,33.470038888888894,-4.218186111111112,3448.9754491073163,18.822950688395785,11.276494140625,1940.0447998046875,0.15,48911.4859732694,Difficult,original_733,0.23344039706593012,0,True,0
loc_01080,Easy,Fés-Meknés,33.301741666666665,-5.18895,1063.0092294104666,6.137253475592374,2.87515625,1858.9970703125,0.15,15137.999564167692,Easy,original_733,0.7141959404450817,1,True,1
loc_01081,Difficult,Fés-Meknés,33.19639166666666,-4.934025,6828.644887727975,0.3495603359479943,0.1350390625,2106.593017578125,0.15,26602.713075820564,Difficult,original_733,0.39943402066586386,0,True,0
loc_01082,Difficult,Fés-Meknés,33.64745,-5.048152777777777,744.93932635634,8.688808932887767,4.49521484375,1708.89013671875,0.55,14412.26775155883,Difficult,original_733,0.3216544766908755,0,True,0
loc_01083,Difficult,Fés-Meknés,34.02674444444445,-4.152305555555556,239.5981115898456,20.081573945858693,11.2571826171875,1345.3214111328125,0.55,26132.440360304263,Difficult,original_733,0.196620918207355,0,True,0
loc_01084,Difficult,Fés-Meknés,34.014247222222224,-4.164633333333334,897.7836991515328,12.014136338497783,5.1418115234375,1485.3197021484375,0.55,27905.538045726305,Difficult,original_733,0.19386310952907854,0,True,0
loc_01085,Difficult,Fés-Meknés,33.67386666666666,-4.1968250000000005,3043.594053241282,37.97045917534344,24.5128125,1542.77685546875,0.15,60232.03996428049,Difficult,original_733,0.051047372038649196,0,True,0
loc_01086,Difficult,Fés-Meknés,34.095263888888894,-4.111138888888888,748.4672220091036,20.78658382650234,13.230380859375,1547.265380859375,0.55,17646.29516324048,Difficult,original_733,0.22690775528607005,0,True,0
loc_01087,Difficult,Fés-Meknés,34.094011111111115,-4.098588888888888,60.61259998822535,5.342724905676456,2.3879248046875,1382.8065185546875,0.55,17188.83881094489,Difficult,original_733,0.7818166477977945,1,False,0
loc_01088,Difficult,Fés-Meknés,34.09700277777778,-4.109327777777778,734.7845178281192,17.283510212362803,8.65451171875,1573.4288330078125,0.55,17394.157374411912,Difficult,original_733,0.3395643676552311,0,True,0
loc_01089,Difficult,Fés-Meknés,34.100544444444445,-4.1037027777777775,877.0482818059364,9.832136900676424,6.22078125,1521.6556396484375,0.55,16788.850699255858,Difficult,original_733,0.3093710229038038,0,True,0
loc_01090,Difficult,Fés-Meknés,33.69868888888889,-4.108174999999999,414.9190187307126,6.322118708379944,3.3423583984375,2047.4666748046875,0.1,59784.42355075994,Difficult,original_733,0.32607760430153154,0,True,0
loc_01091,Difficult,Fés-Meknés,33.95576666666667,-4.229058333333334,3228.8258595042016,29.34554134635232,18.2639501953125,1316.11767578125,0.35,36570.56213372928,Difficult,original_733,0.18343006030430903,0,True,0
loc_01092,Difficult,Fés-Meknés,34.05961388888888,-4.130733333333333,435.2560879242902,21.27352914592652,11.8851318359375,1619.93896484375,0.55,21973.69031990808,Difficult,original_733,0.26542827097792,0,True,0
loc_01093,Difficult,Fés-Meknés,34.06856666666667,-3.999666666666666,1386.436975468324,26.98373264830778,12.199298095703124,1233.8062744140625,0.55,17993.45540997131,Difficult,original_733,0.2608518470628408,0,True,0
loc_01094,Difficult,Fés-Meknés,33.797325,-4.4108027777777785,1862.9725635630352,13.904872595290977,8.56669189453125,924.3414306640624,0.15,39157.717889685984,Difficult,original_733,0.34792395143827826,0,True,0
loc_01095,Difficult,Fés-Meknés,34.02441666666667,-4.149761111111111,127.36837143654849,29.38781972298294,18.3776953125,1255.43701171875,0.15,26241.355638802448,Difficult,original_733,0.44879066556983477,0,True,0
loc_01096,Difficult,Fés-Meknés,34.08997777777778,-4.1087694444444445,225.3935145290324,11.732858783344016,5.44666015625,1406.5604248046875,0.55,18038.00015089389,Difficult,original_733,0.3820160182375067,0,True,0
loc_01097,Difficult,Fés-Meknés,33.957425,-4.230377777777778,3423.822376416992,26.08676564685681,15.9498974609375,1314.507568359375,0.55,36484.159477658126,Difficult,original_733,0.19738067759133227,0,True,0
loc_01098,Difficult,Fés-Meknés,34.13053611111111,-4.044863888888889,775.224336264136,6.716723384551515,3.0173974609375,1510.1199951171875,0.55,11529.378289055374,Difficult,original_733,0.5381338460913665,1,False,0
loc_01099,Difficult,Fés-Meknés,33.98164722222222,-4.218966666666667,3635.766389219537,8.858610597621748,5.4254833984375,1221.849853515625,0.55,33665.41540254009,Difficult,original_733,0.23091956980400127,0,True,0
loc_01100,Difficult,Fés-Meknés,34.09831944444445,-4.045938888888889,756.2620363196532,9.56184930866386,5.1896923828125,1439.6541748046875,0.15,15025.635552728514,Difficult,original_733,0.5442548439557292,1,False,0
loc_01101,Difficult,Fés-Meknés,33.990991666666666,-4.143722222222222,626.2492165642425,20.475091604763392,13.8961328125,1199.435791015625,0.15,29301.09332056228,Difficult,original_733,0.25658038247797427,0,True,0
loc_01102,Difficult,Fés-Meknés,34.094011111111115,-4.098588888888888,60.61259998822535,5.342724905676456,2.3879248046875,1382.8065185546875,0.55,17188.83881094489,Difficult,original_733,0.7818166477977945,1,False,0
loc_01103,Difficult,Fés-Meknés,33.96104722222223,-4.247527777777778,4993.429485188908,28.03963451792719,15.2881298828125,1187.3582763671875,0.15,37058.92948252533,Difficult,original_733,0.13899777630582563,0,True,0
loc_01104,Difficult,Fés-Meknés,34.143230555555554,-4.008675,249.9216572624576,24.481659285316685,17.18673828125,1082.2313232421875,0.55,9666.450919878647,Difficult,original_733,0.5052453758249734,1,False,0
loc_01105,Difficult,Fés-Meknés,34.008225,-4.074116666666667,945.7714477335091,20.53863837208897,14.007578125,1227.5205078125,0.15,25371.28946403256,Difficult,original_733,0.25643741927879665,0,True,0
loc_01106,Difficult,Fés-Meknés,33.966855555555554,-4.1729416666666665,528.0790406008733,21.164317149909152,13.816845703125,1247.3056640625,0.55,32893.5619204142,Difficult,original_733,0.1871183432474785,0,True,0
loc_01107,Moderate,Fés-Meknés,34.02358611111111,-4.139525000000001,770.371669361277,21.985540333484515,14.85541015625,1504.4486083984375,0.55,25874.857554695187,Moderate,original_733,0.14820392685035333,0,True,0
loc_01108,Difficult,Fés-Meknés,33.84683611111112,-4.393052777777778,2397.010935622341,6.884273256386149,4.001103515625,1116.3583984375,0.2,40738.735318308856,Difficult,original_733,0.3945186181882264,0,True,0
loc_01109,Moderate,Fés-Meknés,33.845888888888894,-4.3907694444444445,2395.544915923066,6.333243145757508,3.41,1109.3389892578125,0.2,40943.339504798,Moderate,original_733,0.3851496367553241,0,True,0
loc_01110,Difficult,Fés-Meknés,34.082727777777784,-4.04535,262.90744370189384,21.36712710121543,11.8339306640625,1570.7408447265625,0.55,16710.884633830396,Difficult,original_733,0.31097080925144105,0,True,0
loc_01111,Difficult,Fés-Meknés,34.004672222222226,-4.047447222222222,2371.8991720740714,34.26003056378034,21.8206005859375,1128.93359375,0.55,25307.116165387342,Difficult,original_733,0.08240518762872406,0,True,0
loc_01112,Moderate,Fés-Meknés,33.21616111111111,-5.353725,980.2984890646128,8.99549567553857,5.8923974609375,1713.135498046875,0.55,26968.81477219644,Moderate,original_733,0.21720973845133976,0,True,0
loc_01113,Moderate,Fés-Meknés,34.02670277777778,-4.110097222222222,2226.5811251807727,1.596906174739236,0.74447265625,1300.5938720703125,0.2,24423.45156309518,Moderate,original_733,0.5191371327510107,1,False,0
loc_01114,Difficult,Fés-Meknés,34.05495,-4.098080555555555,2631.1901304206103,15.37342120751488,8.24591796875,1565.3624267578125,0.55,21097.329191473786,Difficult,original_733,0.14701611646200896,0,True,0
loc_01115,Difficult,Fés-Meknés,34.0603,-4.10743611111111,1583.8030072092242,4.29881719692066,2.2453271484375,1560.8753662109375,0.55,20903.350165734417,Difficult,original_733,0.35759438220853923,0,True,0
loc_01116,Moderate,Fés-Meknés,32.987833333333334,-5.266194444444444,4274.758641868082,2.751774144065136,1.2411474609375,2039.6395263671875,0.15,49770.20695624287,Moderate,original_733,0.14470771410766192,0,True,0
loc_01117,Moderate,Fés-Meknés,33.64672222222222,-4.8097916666666665,1106.093354602257,0.3822953254004779,0.1825244140625,1370.84375,0.2,19931.5065884204,Moderate,original_733,0.7827269152642762,1,False,0
loc_01118,Difficult,Fés-Meknés,34.04631111111111,-4.0373833333333335,290.10928034199475,11.899925914504344,5.609140625,1284.1717529296875,0.35,20596.102068247703,Difficult,original_733,0.4998494428210195,0,True,0
loc_01120,Difficult,Fés-Meknés,33.88270277777778,-4.301880555555555,4771.656253196766,1.386930546918563,0.6963720703125,1341.3077392578125,0.2,47065.46267238002,Difficult,original_733,0.25267282725824136,0,True,0
loc_01121,Difficult,Fés-Meknés,33.97953055555556,-4.226177777777778,4020.330414690216,13.901647375606872,8.9362353515625,1237.1920166015625,0.55,34240.44455122417,Difficult,original_733,0.19568869978970088,0,True,0
loc_01122,Difficult,Fés-Meknés,33.902611111111106,-4.279113888888888,5914.446451671254,6.333598256918371,3.2505419921875,1269.36865234375,0.1,44051.22629358574,Difficult,original_733,0.35109293250728363,0,True,0
loc_01123,Difficult,Fés-Meknés,33.951372222222226,-4.268180555555555,5296.356287300266,2.515846579629784,1.438935546875,1283.5596923828125,0.2,39060.69367751644,Difficult,original_733,0.19991820601915816,0,True,0
loc_01124,Moderate,Fés-Meknés,33.93301944444444,-4.264333333333333,5940.045965548491,1.10846422295897,0.5605908203125,1279.0775146484375,0.2,40494.81461758789,Moderate,original_733,0.22734640673229406,0,True,0
loc_01125,Moderate,Fés-Meknés,33.94747777777778,-4.231369444444445,3019.069700415758,6.506329407447351,3.996630859375,1305.1099853515625,0.2,37458.84522080829,Moderate,original_733,0.3190444124165959,0,True,0
loc_01126,Difficult,Fés-Meknés,33.85398888888889,-4.002897222222222,2827.191499183696,28.08226037934515,19.44630615234375,921.2977905273438,0.55,41833.03354114751,Difficult,original_733,0.13823741752552313,0,True,0
loc_01127,Difficult,Fés-Meknés,33.72283888888889,-4.261372222222223,171.3980371729951,19.00269100525489,13.048203125,1497.4814453125,0.55,54070.55121159284,Difficult,original_733,0.2724185869904038,0,True,0
loc_01128,Moderate,Fés-Meknés,33.73171666666667,-5.023344444444445,953.270560378666,6.916451621494987,3.7296240234375,1238.198486328125,0.15,20390.224788930183,Moderate,original_733,0.531820729298309,1,False,0
loc_01129,Difficult,Fés-Meknés,34.144730555555554,-4.023936111111111,217.26164093366828,23.038075030812227,14.090146484375,1263.9869384765625,0.15,9583.592914034803,Difficult,original_733,0.3401970854936998,0,True,0
loc_01130,Difficult,Fés-Meknés,33.672197222222216,-4.150244444444445,177.73450047766624,22.492118599898063,14.5893408203125,1927.534423828125,0.15,63374.31177589762,Difficult,original_733,0.2909672956320036,0,True,0
loc_01131,Difficult,Fés-Meknés,33.67719722222222,-4.157125000000001,965.7988971307932,26.500946929590736,15.814453125,1935.8450927734373,0.1,62963.67018731442,Difficult,original_733,0.3685716421389899,0,True,0
loc_01132,Easy,Fés-Meknés,33.675463888888885,-4.138188888888889,244.23743414733,30.605431686961776,24.427451171875,2032.4024658203125,0.1,62800.06164488253,Easy,original_733,0.34336369613855067,0,False,1
loc_01133,Difficult,Fés-Meknés,33.67615277777777,-4.165661111111112,1672.074408098273,25.62757731614323,15.78537109375,1933.450927734375,0.15,62762.46648241586,Difficult,original_733,0.16310557815546284,0,True,0
loc_01134,Difficult,Fés-Meknés,33.71246388888889,-4.173466666666667,4943.356028506938,38.36946279256126,26.8573193359375,1853.4898681640625,0.35,59503.15614800586,Difficult,original_733,0.03776473944671281,0,True,0
loc_01135,Moderate,Fés-Meknés,32.96511111111111,-5.264477777777778,4687.08042012715,9.779850866334868,5.2232373046875,1988.7958984375,0.15,52279.23096088131,Moderate,original_733,0.08593677359421704,0,True,0
loc_01136,Difficult,Fés-Meknés,33.73841111111111,-4.239441666666667,1817.502725630914,35.95456229444362,23.96037109375,1260.207275390625,0.35,55724.369240170345,Difficult,original_733,0.08310685331202083,0,True,0
loc_01137,Easy,Fés-Meknés,33.495075,-5.065358333333333,606.3864187835433,5.220010888146554,2.5847607421875,1720.96826171875,0.35,5318.10156242748,Easy,original_733,0.6738892235034644,1,True,1
loc_01138,Difficult,Fés-Meknés,33.69466111111111,-5.380022222222221,97.44841179496537,7.857311263315421,4.105419921875,923.7615966796876,0.15,26663.32998891657,Difficult,original_733,0.6851777886687078,1,False,0
loc_01139,Difficult,Fés-Meknés,34.04939722222222,-4.101877777777777,2611.690073638183,20.619523927282703,10.457548828125,1531.4503173828125,0.35,21801.878507734,Difficult,original_733,0.18028847325652844,0,True,0
loc_01140,Difficult,Fés-Meknés,34.043175,-4.109075,2967.394784402233,8.457890393856692,5.33845703125,1521.586669921875,0.55,22699.05891512669,Difficult,original_733,0.1638550021660826,0,True,0
loc_00916,Difficult,Fés-Meknés,33.43595277777777,-4.359125,1007.726429458036,31.98113392539149,20.5323974609375,1454.6881103515625,0.15,35312.80789781569,Difficult,original_733,0.1875341905442906,0,True,0
loc_01141,Difficult,Fés-Meknés,33.44990555555555,-4.364108333333333,1511.4985953274556,19.1465246856803,11.783466796875,1460.5584716796875,0.35,35249.25065357686,Difficult,original_733,0.2002072011647209,0,True,0
loc_01142,Easy,Fés-Meknés,33.244683333333334,-5.347758333333333,58.2636099489559,2.5775462855735314,1.5442822265625,1699.108642578125,0.15,23890.579528205228,Easy,original_733,0.6069896289342748,1,True,1
loc_01143,Moderate,Fés-Meknés,34.10053611111111,-4.020405555555556,1419.4046983086444,7.330746277541059,4.009990234375,1434.376708984375,0.2,14444.09258553686,Moderate,original_733,0.5691126361806091,1,False,0
loc_01144,Difficult,Fés-Meknés,34.03856111111111,-4.091291666666667,1279.707639421868,22.55259628577884,16.09642578125,1552.7135009765625,0.55,22576.727120338728,Difficult,original_733,0.16939727426561343,0,True,0
loc_01145,Difficult,Fés-Meknés,34.129802777777776,-4.046383333333333,829.7120059078658,8.881960673997442,4.5783154296875,1516.702880859375,0.55,11647.025771568406,Difficult,original_733,0.49618707386046085,0,True,0
loc_01146,Moderate,Fés-Meknés,33.67271944444444,-4.193761111111112,3123.277460491635,31.10536619552759,20.065546875,1656.6259765625,0.55,60392.775418495774,Moderate,original_733,0.0799558887158413,0,True,0
loc_01147,Moderate,Fés-Meknés,33.28542222222222,-5.223811111111111,203.98989730311663,1.1596330348019266,0.6688671875,1821.703125,0.15,16545.36162088012,Moderate,original_733,0.8197906807537483,1,False,0
loc_00820,Difficult,Fés-Meknés,33.630408333333335,-4.1826083333333335,1433.0744300904687,33.03440531642411,20.52685546875,2515.531494140625,0.15,58747.248417098206,Difficult,original_733,0.10228744124849076,0,True,0
loc_00821,Moderate,Fés-Meknés,33.81390833333333,-4.675672222222223,930.757160966308,22.750403161048208,12.71334716796875,791.6115112304688,0.35,14616.198591928744,Moderate,original_733,0.38578062484624215,0,True,0
loc_00822,Difficult,Fés-Meknés,34.06423888888889,-4.2653944444444445,35.93873510828753,17.648778349950227,9.47622314453125,830.8389282226562,0.55,29871.191608973088,Difficult,original_733,0.6963980509096257,1,False,0
loc_00823,Moderate,Fés-Meknés,33.49503888888889,-5.189722222222223,638.2832547240677,19.842176872803943,13.661953125,1368.9915771484375,0.55,7580.705185975984,Moderate,original_733,0.33401362731495127,0,True,0
loc_00824,Difficult,Fés-Meknés,33.89700833333333,-4.344252777777777,6156.733410715641,16.29630078254005,8.86552734375,1216.7462158203125,0.15,45865.96466442952,Difficult,original_733,0.40461506133159464,0,True,0
loc_00825,Difficult,Fés-Meknés,33.86452777777778,-4.890405555555555,845.5108221038391,18.20874254733352,9.57384033203125,960.5989990234376,0.15,6870.007387705602,Difficult,original_733,0.5089663392114874,1,False,0
loc_00826,Moderate,Fés-Meknés,33.970197222222225,-4.049877777777778,595.9717110275798,12.298602115239984,6.694482421875,1378.96484375,0.55,29137.050880605657,Moderate,original_733,0.2930148275677898,0,True,0
loc_00827,Difficult,Fés-Meknés,34.10189444444445,-4.083633333333333,796.138957481859,22.316470405170087,13.842666015625,1537.2919921875,0.55,15785.047916157751,Difficult,original_733,0.2670637747190609,0,True,0
loc_00828,Difficult,Fés-Meknés,33.430074999999995,-4.946205555555556,1243.8591713622925,5.579465782613645,2.825478515625,1745.6129150390625,0.15,18470.02560185323,Difficult,original_733,0.592129447641963,1,False,0
loc_00829,Difficult,Fés-Meknés,33.69928611111111,-4.693583333333334,1586.1381911250169,20.28549792374963,10.6707421875,1563.8626708984375,0.15,19026.02892067189,Difficult,original_733,0.3135723944430839,0,True,0
loc_00830,Easy,Fés-Meknés,34.192763888888884,-4.166980555555556,75.58829463019612,7.204688144634332,3.2969873046875,554.9652709960938,0.05,15012.739853112813,Easy,original_733,0.7264410513085837,1,True,1
loc_00831,Difficult,Fés-Meknés,33.77836666666666,-4.5620416666666666,2814.7867021486986,6.739768807988068,3.5442919921875,875.7269897460938,0.15,25595.85607067748,Difficult,original_733,0.4546820522647348,0,True,0
loc_00832,Moderate,Fés-Meknés,33.88885555555556,-4.262888888888889,3971.96927893833,35.34147320187256,21.1603076171875,1429.318603515625,0.55,44525.51462795213,Moderate,original_733,0.06892018177784759,0,True,0
loc_00833,Moderate,Fés-Meknés,33.920541666666665,-4.363547222222222,3983.701720825118,14.324479442505147,7.53783935546875,989.4691772460938,0.15,44656.96762963243,Moderate,original_733,0.380554578282551,0,True,0
loc_00834,Difficult,Fés-Meknés,33.5172,-4.913855555555556,5064.817417252092,9.489326361698764,5.9723486328125,1896.22802734375,0.15,17979.548154318298,Difficult,original_733,0.2792598796171585,0,True,0
loc_00835,Difficult,Fés-Meknés,33.66533333333333,-4.196561111111111,2338.7970566218905,12.460819091941634,6.035771484375,1810.0357666015625,0.55,59716.22181800625,Difficult,original_733,0.11632370466226744,0,True,0
loc_00836,Difficult,Fés-Meknés,33.704905555555555,-4.166080555555556,3882.959322988835,25.505806542428896,15.3954248046875,2048.541748046875,0.1,60150.25451228988,Difficult,original_733,0.09299609606207222,0,True,0
loc_00837,Difficult,Fés-Meknés,33.59842777777778,-4.2674,1351.6602587388045,19.137131712613208,10.668505859375,2353.26513671875,0.15,50179.63762319871,Difficult,original_733,0.26016417121540825,0,True,0
loc_00838,Difficult,Fés-Meknés,33.49328611111111,-4.916116666666667,4720.833213630307,15.094981129431554,8.221640625,1938.0911865234373,0.15,18141.040050443626,Difficult,original_733,0.2296384001580895,0,True,0
loc_00839,Moderate,Fés-Meknés,33.44167777777778,-4.334855555555556,1063.5111358449235,21.122236507202143,12.5253466796875,1809.70849609375,0.35,37650.45529444796,Moderate,original_733,0.18883297543086924,0,True,0
loc_00840,Difficult,Fés-Meknés,33.410669444444444,-4.8735388888888895,3977.379577793232,8.525556974958121,4.364140625,1549.7137451171875,0.15,14346.524821588102,Difficult,original_733,0.18885498289887542,0,True,0
loc_00841,Easy,Fés-Meknés,33.59500555555556,-5.3587444444444445,687.1067141528611,4.91313285367261,2.61736328125,1290.5048828125,0.15,21674.99466708493,Easy,original_733,0.5904034969984037,1,True,1
loc_00867,Easy,Fés-Meknés,33.62390555555556,-4.447261111111112,333.4715801356775,13.8799808149924,7.6282421875,1062.3541259765625,0.15,39011.21938326559,Easy,original_733,0.598413620050029,1,True,1
loc_00868,Easy,Fés-Meknés,33.68239166666667,-4.457058333333333,88.87410359467344,9.578802374839409,5.79780029296875,861.42529296875,0.15,38226.32570719471,Easy,original_733,0.6557523645094573,1,True,1
loc_00869,Easy,Fés-Meknés,33.645875,-4.472341666666667,2628.0212668617824,10.089483647086322,5.6655224609375,908.860595703125,0.15,38866.27607180163,Easy,original_733,0.37535260734333165,0,False,1
loc_00870,Difficult,Fés-Meknés,33.82606944444445,-4.846188888888888,463.5970861352086,18.114088623343665,10.7425439453125,935.1889038085938,0.15,1194.3935067181644,Difficult,original_733,0.42129761084348805,0,True,0
loc_00871,Moderate,Fés-Meknés,33.69641111111111,-4.353727777777777,982.0094636879002,12.955719180054915,7.18845703125,1222.3917236328125,0.35,46581.80113264966,Moderate,original_733,0.3386431072925816,0,True,0
loc_00872,Easy,Fés-Meknés,33.77083888888889,-4.319133333333333,139.86372948882286,4.269587041508975,2.202607421875,839.8147583007812,0.55,47892.83095632446,Easy,original_733,0.7859686292938417,1,True,1
loc_00873,Easy,Fés-Meknés,33.15085,-5.053672222222222,265.50558578073947,3.3495228602506546,1.848623046875,1920.428466796875,0.15,35369.92760905332,Easy,original_733,0.8486519313597725,1,True,1
loc_00874,Moderate,Fés-Meknés,33.64585833333333,-4.650772222222223,1178.3651783223045,35.688581740422656,25.444453125,1378.5233154296875,0.35,26102.42729754614,Moderate,original_733,0.11854895372138384,0,True,0
loc_00875,Difficult,Fés-Meknés,33.648944444444446,-4.417163888888889,1896.8861951222505,7.710686636877195,4.7305859375,1118.2537841796875,0.15,42945.94409993247,Difficult,original_733,0.46902218814213537,0,True,0
loc_00876,Moderate,Fés-Meknés,33.73292222222222,-4.382358333333333,1454.2929420688984,4.689745373695243,2.4216015625,1066.5474853515625,0.2,42917.509468361146,Moderate,original_733,0.48119668458103554,0,True,0
loc_00877,Difficult,Fés-Meknés,33.82904444444445,-4.649525,247.04307783992573,19.73664850768964,12.181865234375,553.9539794921875,0.15,16985.26994444983,Difficult,original_733,0.44062851890284604,0,True,0
loc_00878,Difficult,Fés-Meknés,33.932319444444445,-3.987136111111111,4742.980879720557,8.992015672188709,6.0221826171875,1491.491943359375,0.35,33185.28545947679,Difficult,original_733,0.16316779317435087,0,True,0
loc_00879,Easy,Fés-Meknés,33.65264722222222,-4.565633333333333,259.74890142612566,2.1507767611145314,1.137197265625,917.2529296875,0.15,31298.55676312453,Easy,original_733,0.8094402136010657,1,True,1
loc_00880,Easy,Fés-Meknés,33.70815555555556,-4.641630555555556,2901.732053212392,22.127880327937486,12.8252197265625,1046.878173828125,0.35,21966.68632205318,Easy,original_733,0.14428255480424296,0,False,1
loc_00881,Easy,Fés-Meknés,33.81769444444445,-4.421363888888889,461.463769727716,3.2380506734553944,1.916669921875,1099.8790283203125,0.2,38065.66940697924,Easy,original_733,0.6246055861477122,1,True,1
loc_00882,Moderate,Fés-Meknés,33.74138888888889,-4.326219444444444,2.869901584621676,8.1235464620095,4.5328173828125,1077.5333251953125,0.2,47778.41469223637,Moderate,original_733,0.5246455849542377,1,False,0
loc_00883,Easy,Fés-Meknés,33.85794722222222,-4.850958333333333,23.041523725546924,6.337987112025647,3.861259765625,803.017822265625,0.15,4019.180296988746,Easy,original_733,0.6058049307013754,1,True,1
loc_00884,Easy,Fés-Meknés,33.58542222222223,-4.531686111111111,1084.375678142718,4.945672344433525,2.14041748046875,875.5919799804688,0.1,30727.78391732533,Easy,original_733,0.6903804024154285,1,True,1
loc_00885,Easy,Fés-Meknés,33.6672,-4.486122222222222,2790.430953301923,7.827983738430436,4.99843505859375,837.5370483398438,0.15,36580.0048952536,Easy,original_733,0.4715301612123175,0,False,1
loc_00886,Moderate,Fés-Meknés,33.23932777777778,-5.05505,116.02251259676812,9.282231396037051,4.3026123046875,1839.586181640625,0.1,26898.23697524369,Moderate,original_733,0.5477562684591842,1,False,0
loc_00887,Moderate,Fés-Meknés,33.47506666666667,-4.453991666666667,237.99177342279515,9.013015724814272,4.1921240234375,1438.8193359375,0.35,28412.36799983124,Moderate,original_733,0.3713651564547799,0,True,0
loc_00888,Moderate,Fés-Meknés,33.41758333333333,-4.443222222222222,25.890339000737328,10.645495644690884,6.689306640625,1617.5784912109375,0.1,27249.669100712163,Moderate,original_733,0.4157232314397342,0,True,0
loc_00889,Moderate,Fés-Meknés,33.409930555555555,-4.309961111111111,35.63268892431195,8.820654740311236,4.7220849609375,1444.7086181640625,0.1,39295.265455284905,Moderate,original_733,0.4866448317433609,0,True,0
loc_00890,Moderate,Fés-Meknés,33.48017222222222,-4.465558333333333,299.641595271615,12.636834720979127,6.166708984375,1592.0947265625,0.15,27709.86534444193,Moderate,original_733,0.38005229064208695,0,True,0
loc_00891,Moderate,Fés-Meknés,33.47431666666667,-4.462652777777778,282.96710285479145,19.21374198803211,10.417197265625,1578.26513671875,0.35,27653.89768602613,Moderate,original_733,0.22373559997225667,0,True,0
loc_00892,Moderate,Fés-Meknés,33.41518611111111,-4.376255555555555,2928.1195716381567,11.51574721556727,6.5224462890625,1450.66259765625,0.15,33296.89735274885,Moderate,original_733,0.23714210705796937,0,True,0
loc_00893,Moderate,Fés-Meknés,33.415524999999995,-4.3809,3331.5527079878207,5.49259235496644,2.9363720703125,1420.2939453125,0.15,32878.68825752474,Moderate,original_733,0.26930130218557147,0,True,0
loc_00894,Difficult,Fés-Meknés,33.29682222222222,-4.703822222222223,1332.2499921152105,25.45577731977279,16.3686865234375,1948.89111328125,0.15,7822.020589436082,Difficult,original_733,0.7586371820119183,1,False,0
loc_00895,Moderate,Fés-Meknés,33.423427777777775,-4.452688888888889,734.2009344845422,6.63328598727975,2.944931640625,1704.907958984375,0.1,26546.89040193417,Moderate,original_733,0.4766646588491257,0,True,0
loc_00896,Moderate,Fés-Meknés,33.51165833333334,-4.435205555555556,1941.3338591712327,15.978103614405448,8.5904443359375,1353.6209716796875,0.15,31881.28114419837,Moderate,original_733,0.33363344923085797,0,True,0
loc_00897,Easy,Fés-Meknés,33.249405555555555,-4.829572222222222,91.99447791511678,4.490926002698108,2.56935546875,2106.531005859375,0.2,15752.60354179868,Easy,original_733,0.8741116775375976,1,True,1
loc_00898,Moderate,Fés-Meknés,33.44374444444444,-4.391513888888889,3954.8718095718086,8.313119114607954,5.2873583984375,1263.5926513671875,0.1,32616.01741913262,Moderate,original_733,0.48093661478819016,0,True,0
loc_00899,Moderate,Fés-Meknés,33.446866666666665,-4.422569444444445,2340.3851230753858,10.76189316527296,6.554970703125,1397.8507080078125,0.35,29957.454123005533,Moderate,original_733,0.25348617884354213,0,True,0
loc_00900,Moderate,Fés-Meknés,33.445027777777774,-4.315963888888889,1291.4423413102238,7.941758038100051,4.5085400390625,1402.7025146484375,0.15,39442.0862464168,Moderate,original_733,0.40019868193103275,0,True,0
loc_00901,Moderate,Fés-Meknés,33.42992777777778,-4.3973,4430.562997263129,2.8331724469516524,1.4449951171875,1433.694091796875,0.15,31710.86653549713,Moderate,original_733,0.183095858221623,0,True,0
loc_00902,Moderate,Fés-Meknés,33.44323055555555,-4.317419444444444,1229.5862584314975,5.969293713648748,3.3247509765625,1393.6973876953125,0.15,39265.524765162765,Moderate,original_733,0.39478088976736514,0,True,0
loc_00903,Moderate,Fés-Meknés,33.46462777777778,-3.971455555555556,112.78200557019234,19.987077767442912,12.2302587890625,1450.4691162109375,0.15,71252.8436394736,Moderate,original_733,0.23674192783556364,0,True,0
