Locality_ID,Region,origin,y_difficult,knn_pred_difficult,gp_pred_difficult,y_easy,knn_pred_easy,gp_pred_easy
loc_00506,Eddakhla-Oued Eddahab,el_ouali_2026,1,1,1,0,0,1
loc_00507,Eddakhla-Oued Eddahab,el_ouali_2026,0,0,0,0,0,0
loc_00508,Eddakhla-Oued Eddahab,el_ouali_2026,1,0,0,0,0,0
loc_00509,Eddakhla-Oued Eddahab,el_ouali_2026,0,0,0,0,1,0
loc_00510,Eddakhla-Oued Eddahab,el_ouali_2026,0,0,0,1,0,1
loc_00511,Eddakhla-Oued Eddahab,el_ouali_2026,1,0,0,0,0,0
loc_00512,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,0,0,1
loc_00513,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,0,0,0
loc_00514,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,0,0,0
loc_00515,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,0,0,0
loc_00516,Laayoune-Sakia El Hamra,el_ouali_2026,0,0,0,1,1,1
loc_00517,Guelmim-Oued Noun,el_ouali_2026,1,0,0,0,0,0
loc_00518,Marrakech-Safi,el_ouali_2026,0,0,0,0,0,0
loc_00519,Laayoune-Sakia El Hamra,el_ouali_2026,1,0,0,0,0,0
loc_00520,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00521,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00522,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00523,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00524,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00525,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00526,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,1
loc_00527,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00528,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,1,0,0,0
loc_00529,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00530,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,1,1,0,0,0
loc_00531,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,1,0,0,0
loc_00532,Souss-Massa,el_ouali_2026,0,0,0,0,1,1
loc_00533,Souss-Massa,el_ouali_2026,0,0,0,0,1,1
loc_00534,Souss-Massa,el_ouali_2026,0,0,0,0,1,1
loc_00535,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00536,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00537,Souss-Massa,el_ouali_2026,0,0,0,1,1,1
loc_00538,Souss-Massa,el_ouali_2026,1,0,0,0,0,0
loc_00539,Souss-Massa,el_ouali_2026,0,0,0,1,0,0
loc_00540,Souss-Massa,el_ouali_2026,0,0,0,0,0,0
loc_00541,Souss-Massa,el_ouali_2026,1,0,0,0,0,0
loc_00542,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,1,0
loc_00547,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00548,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00549,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00550,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00551,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00554,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00557,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,1,1,0,0,0
loc_00558,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00559,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00560,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00563,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00564,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00565,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00566,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00567,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,1
loc_00569,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00572,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,1,0,0,0
loc_00573,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00574,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00575,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00576,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00577,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,1,0,0,0,0
loc_00578,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,1,0,0,0
loc_00579,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00580,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,1,1,0,0,0
loc_00581,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,1,1,0,0,0
loc_00582,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,1,0,0,0,0
loc_00583,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,1,0,0,0,0
loc_00584,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,0,0,0,0
loc_00585,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,0,0
loc_00586,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,1,1,0,0,0
loc_00587,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,0,1,1
loc_00588,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,0,0,1,0,0
loc_00589,Tanger-Tétouan-Al Hoceima,el_ouali_2026,0,1,1,1,0,0
loc_00590,Tanger-Tétouan-Al Hoceima,el_ouali_2026,1,0,1,0,0,0
loc_00911,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_00986,Fés-Meknés,el_ouali_2026,0,0,0,0,0,0
loc_01078,Fés-Meknés,el_ouali_2026,0,0,0,1,0,0
loc_01190,Eddakhla-Oued Eddahab,el_ouali_2026,0,0,0,1,0,0
loc_01191,Eddakhla-Oued Eddahab,el_ouali_2026,0,0,0,1,0,0
loc_00353,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00354,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00366,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00355,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00357,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00367,Fés-Meknés,original_733,0,0,0,0,1,0
loc_00374,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00369,Fés-Meknés,original_733,0,1,0,0,0,0
loc_00361,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00371,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00370,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00372,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00072,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00362,Fés-Meknés,original_733,1,1,1,0,0,0
loc_00071,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00086,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00083,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00081,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00082,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00078,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00079,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01047,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01051,Fés-Meknés,original_733,0,0,0,0,1,0
loc_01055,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01065,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01066,Fés-Meknés,original_733,0,1,0,0,0,0
loc_00917,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00918,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00919,Fés-Meknés,original_733,0,0,0,1,1,0
loc_00920,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00921,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00922,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00923,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00924,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00925,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00926,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00927,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00928,Fés-Meknés,original_733,0,0,0,1,1,0
loc_00929,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00930,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00931,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00932,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00933,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00934,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00935,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00936,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00937,Fés-Meknés,original_733,0,0,0,1,1,0
loc_00938,Fés-Meknés,original_733,0,1,0,1,0,0
loc_00939,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00940,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00941,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00942,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00943,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00944,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00945,Fés-Meknés,original_733,1,0,0,0,1,1
loc_00947,Fés-Meknés,original_733,0,1,1,1,0,0
loc_00948,Fés-Meknés,original_733,1,1,1,0,0,0
loc_00949,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00950,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00951,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00952,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00953,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00954,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00956,Fés-Meknés,original_733,0,0,1,1,0,0
loc_00957,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00958,Fés-Meknés,original_733,1,0,0,0,1,0
loc_00959,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00960,Fés-Meknés,original_733,1,0,0,0,0,1
loc_00961,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00962,Fés-Meknés,original_733,1,0,1,0,0,0
loc_00963,Fés-Meknés,original_733,1,0,0,0,0,1
loc_00964,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00965,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00966,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00967,Fés-Meknés,original_733,0,1,0,0,0,0
loc_00968,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00969,Fés-Meknés,original_733,1,0,0,0,1,0
loc_00970,Fés-Meknés,original_733,0,0,1,0,0,0
loc_00971,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00972,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00973,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00974,Fés-Meknés,original_733,1,0,0,0,1,1
loc_00975,Fés-Meknés,original_733,1,0,0,0,1,1
loc_00976,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00977,Fés-Meknés,original_733,0,1,0,1,0,0
loc_00978,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00979,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00980,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00981,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00982,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00983,Fés-Meknés,original_733,1,0,0,0,1,1
loc_00984,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00985,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00987,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00988,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00989,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00990,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00991,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00992,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00993,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00995,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00996,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00997,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01071,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00998,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00999,Fés-Meknés,original_733,0,0,0,1,0,1
loc_01000,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01001,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01002,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01003,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01004,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01005,Fés-Meknés,original_733,0,0,0,1,0,1
loc_01006,Fés-Meknés,original_733,0,0,0,1,0,0
loc_01007,Fés-Meknés,original_733,1,0,0,0,1,1
loc_01008,Fés-Meknés,original_733,0,0,0,1,0,0
loc_01009,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01010,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01011,Fés-Meknés,original_733,0,0,0,1,0,0
loc_01012,Fés-Meknés,original_733,0,0,0,1,0,0
loc_01013,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01014,Fés-Meknés,original_733,1,1,1,0,0,0
loc_01015,Fés-Meknés,original_733,0,0,1,1,0,0
loc_01016,Fés-Meknés,original_733,0,0,1,0,0,0
loc_01017,Fés-Meknés,original_733,0,0,0,1,1,0
loc_01036,Fés-Meknés,original_733,1,0,0,0,1,0
loc_01018,Fés-Meknés,original_733,0,0,0,1,0,1
loc_01019,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00946,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01041,Fés-Meknés,original_733,0,1,0,1,0,0
loc_00955,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01042,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00717,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00994,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01039,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01040,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01119,Fés-Meknés,original_733,1,0,0,0,1,1
loc_01043,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01044,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01045,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01046,Fés-Meknés,original_733,0,0,0,0,1,0
loc_01048,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01049,Fés-Meknés,original_733,1,1,1,0,0,0
loc_01050,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01052,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01053,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01054,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00842,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01056,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01057,Fés-Meknés,original_733,1,0,0,0,0,1
loc_01058,Fés-Meknés,original_733,1,1,1,0,0,0
loc_01059,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01060,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01061,Fés-Meknés,original_733,1,1,1,0,0,0
loc_01062,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01063,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01064,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01067,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01068,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01069,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01070,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01072,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01073,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01074,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01075,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01076,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01077,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01079,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01080,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01081,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01082,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01083,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01084,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01085,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01086,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01087,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01088,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01089,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01090,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01091,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01092,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01093,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01094,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01095,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01096,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01097,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01098,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01099,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01100,Fés-Meknés,original_733,1,0,0,0,1,1
loc_01101,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01102,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01103,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01104,Fés-Meknés,original_733,1,0,0,0,1,0
loc_01105,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01106,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01107,Fés-Meknés,original_733,0,1,0,0,0,0
loc_01108,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01109,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01110,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01111,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01112,Fés-Meknés,original_733,0,1,0,0,0,0
loc_01113,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01114,Fés-Meknés,original_733,1,1,1,0,0,0
loc_01115,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01116,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01117,Fés-Meknés,original_733,0,0,0,0,1,1
loc_01118,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01120,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01121,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01122,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01123,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01124,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01125,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01126,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01127,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01128,Fés-Meknés,original_733,0,0,0,0,0,1
loc_01129,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01130,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01131,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01132,Fés-Meknés,original_733,0,0,0,1,0,0
loc_01133,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01134,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01135,Fés-Meknés,original_733,0,1,0,0,0,0
loc_01136,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01137,Fés-Meknés,original_733,0,0,0,1,0,1
loc_01138,Fés-Meknés,original_733,1,0,0,0,0,1
loc_01139,Fés-Meknés,original_733,1,0,1,0,0,0
loc_01140,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00916,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01141,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01142,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01143,Fés-Meknés,original_733,0,0,0,0,1,0
loc_01144,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01145,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01146,Fés-Meknés,original_733,0,0,1,0,0,0
loc_01147,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00820,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00821,Fés-Meknés,original_733,0,0,0,0,1,0
loc_00822,Fés-Meknés,original_733,1,0,0,0,1,0
loc_00823,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00824,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00825,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00826,Fés-Meknés,original_733,0,1,0,0,0,0
loc_00827,Fés-Meknés,original_733,1,1,0,0,0,0
loc_00828,Fés-Meknés,original_733,1,0,0,0,1,1
loc_00829,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00830,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00831,Fés-Meknés,original_733,1,0,0,0,1,0
loc_00832,Fés-Meknés,original_733,0,1,1,0,0,0
loc_00833,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00834,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00835,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00836,Fés-Meknés,original_733,1,1,1,0,0,0
loc_00837,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00838,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00839,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00840,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00841,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00867,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00868,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00869,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00870,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00871,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00872,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00873,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00874,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00875,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00876,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00877,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00878,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00879,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00880,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00881,Fés-Meknés,original_733,0,0,0,1,0,0
loc_00882,Fés-Meknés,original_733,0,0,0,0,1,0
loc_00883,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00884,Fés-Meknés,original_733,0,0,0,1,0,1
loc_00885,Fés-Meknés,original_733,0,0,0,1,1,0
loc_00886,Fés-Meknés,original_733,0,0,0,0,0,1
loc_00887,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00888,Fés-Meknés,original_733,0,0,0,0,0,1
loc_00889,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00890,Fés-Meknés,original_733,0,0,0,0,1,1
loc_00891,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00892,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00893,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00894,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00895,Fés-Meknés,original_733,0,0,0,0,0,1
loc_00896,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00897,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00898,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00899,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00900,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00901,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00902,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00903,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00904,Fés-Meknés,original_733,0,0,0,1,1,1
loc_00905,Fés-Meknés,original_733,0,0,0,0,1,0
loc_00906,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00907,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00908,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00909,Fés-Meknés,original_733,0,1,0,0,0,0
loc_00910,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00912,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00913,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00914,Fés-Meknés,original_733,0,0,0,0,0,0
loc_00915,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01020,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01021,Fés-Meknés,original_733,1,1,0,0,0,0
loc_01022,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01023,Fés-Meknés,original_733,0,0,0,1,1,1
loc_01024,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01025,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01026,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01027,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01028,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01029,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01030,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01031,Fés-Meknés,original_733,1,0,0,0,1,1
loc_01032,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01033,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01034,Fés-Meknés,original_733,1,0,0,0,0,0
loc_01035,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01037,Fés-Meknés,original_733,0,0,0,0,0,0
loc_01038,Fés-Meknés,original_733,1,0,0,0,0,0
loc_00212,Rabat-Salé-Kénitra,original_733,0,0,0,1,0,0
loc_00215,Rabat-Salé-Kénitra,original_733,1,0,0,0,0,0
loc_00216,Rabat-Salé-Kénitra,original_733,1,0,0,0,0,0
loc_00213,Rabat-Salé-Kénitra,original_733,0,0,0,0,1,0
loc_00214,Rabat-Salé-Kénitra,original_733,0,0,0,0,1,0
loc_00224,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00211,Rabat-Salé-Kénitra,original_733,0,0,0,0,1,0
loc_00210,Rabat-Salé-Kénitra,original_733,0,0,0,1,0,0
loc_00205,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00208,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00207,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00209,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00206,Rabat-Salé-Kénitra,original_733,0,0,0,0,0,0
loc_00222,Rabat-Salé-Kénitra,original_733,0,0,0,1,1,1
loc_00218,Rabat-Salé-Kénitra,original_733,0,0,0,0,1,0
