Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Elevation_m,Slope_deg,Ruggedness,Dist_to_Highway_m,LULC_Friction,Dist_to_Settlement_m,Geology_Class,Soil_Class
loc_00511,Mijmouane,33.38611111111111,-5.1675,Fés-Meknés,,1989.7645263671875,3.4947138010852377,1.9378564453125,296.91752680365346,0.15,7660.643626383672,58.0,3.0
loc_00512,Am Larays,33.030833333333334,-4.89,Drâa-Tafilalet,,1893.8057861328125,27.46902388823303,19.310986328125,3993.9296776869046,0.15,39919.56839393805,71.0,7.0
loc_00513,Ouaoussentecht,33.595,-4.681666666666667,Fés-Meknés,,1599.3472900390625,3.801117635686765,2.0489794921875,2642.3939931362115,0.2,26089.88094265568,71.0,9.0
loc_00515,Masrabe,33.242222222222225,-5.044722222222222,Fés-Meknés,,1852.017822265625,10.996418282898732,6.47373046875,494.91906004745124,0.15,27224.291097572204,58.0,9.0
loc_00516,Habri,33.38333333333333,-5.156388888888889,Fés-Meknés,,1954.6182861328125,4.729511056021974,2.9405517578125,547.5704861030626,0.15,8629.265009969533,58.0,3.0
loc_00517,Jbel Outgui,33.646966666666664,-5.252919444444444,Fés-Meknés,,1288.1600341796875,3.784779106440819,2.4171630859375,2394.311824864641,0.15,18916.495868727125,8.0,3.0
loc_00522,Tit Ouagmar,33.31097222222222,-5.1512,Fés-Meknés,,1952.3309326171875,27.487228620543256,16.6928515625,1595.8320787764849,0.55,15387.534897926562,58.0,7.0
loc_00524,Chedifat-Tit Ouagma,33.29895555555555,-5.1368,Fés-Meknés,,1948.3292236328125,4.587751878811315,2.745693359375,2440.557692588235,0.15,17195.991644428053,58.0,7.0
loc_00526,Sidi Aziz,33.264375,-5.055613888888889,Fés-Meknés,,1798.716064453125,15.292997243897702,8.2339208984375,1610.235748739804,0.15,24674.523622490717,58.0,9.0
loc_00532,Afennourir,33.254102777777774,-5.272358333333333,Fés-Meknés,,1863.5286865234375,3.534354474093588,1.5547314453125,2432.212026936858,0.35,20472.014880521794,18.0,7.0
loc_00533,Dayet Ifrah,33.529872222222224,-4.979619444444444,Fés-Meknés,,1815.8509521484375,26.594414267472292,17.800546875,1678.261951287879,0.55,11847.796255722707,71.0,3.0
loc_00534,Polje de Ouiouane,33.53191944444444,-4.983661111111111,Fés-Meknés,,1746.086669921875,3.2984113346700403,1.9074609375,1333.12869763469,0.15,11480.371723008151,71.0,3.0
loc_00535,Bassin de Agoulmam,33.50780555555556,-4.980669444444445,Fés-Meknés,,1890.6005859375,10.091468007457774,5.3472314453125,2526.0955991925057,0.15,11953.774428072757,71.0,3.0
loc_00536,Doline de Moutferraoun,33.493119444444446,-4.982372222222223,Fés-Meknés,,1907.208984375,8.706458379422928,4.8428125,3207.933370350485,0.55,12210.173104464648,71.0,3.0
loc_00539,Tichilite,33.326686111111115,-5.1640194444444445,Fés-Meknés,,1894.3172607421875,1.3336054946954066,0.8009423828125,212.067281127828,0.15,13292.342315099851,58.0,3.0
loc_00541,Source Vittel,33.54771944444444,-5.110566666666666,Fés-Meknés,,1600.0457763671875,23.150004484507726,13.470322265625,267.3788469301468,0.55,2255.7025416543706,71.0,3.0
loc_00544,Terrasses d’El Hajeb,33.689899999999994,-5.353913888888888,Fés-Meknés,,1089.410888671875,2.307300323219324,1.48705078125,1247.90766771653,0.15,28440.624320876308,71.0,3.0
loc_00546,Sources Oum Er Rbia,33.18032777777778,-5.424855555555556,Fés-Meknés,,1670.9732666015625,6.903290969095629,3.79248046875,1855.8789407780478,0.35,33709.49983422159,71.0,9.0
loc_00547,Gorge de Azra Azegarh,33.748475,-5.230708333333333,Fés-Meknés,,947.327392578125,5.335668482092532,3.12306640625,1172.383444994016,0.2,27082.619121285083,8.0,3.0
loc_00548,Méandre Oued Akkous,33.783586111111106,-5.254316666666667,Fés-Meknés,,822.8953247070312,6.363072089296682,3.38590576171875,696.2918694708658,0.2,28661.681158241343,8.0,3.0
loc_00549,Gorge de l’Oued Defali,33.623491666666666,-5.439472222222222,Fés-Meknés,,1071.521240234375,15.621209458330119,9.3307958984375,286.5371266301015,0.15,28850.841780702813,71.0,3.0
loc_00550,Village Bou Youssef,33.719275,-5.318138888888889,Fés-Meknés,,997.0296630859375,11.055533129798746,7.5851416015625,1187.3685831294388,0.15,28067.261853629727,8.0,3.0
loc_00551,Mohamed Messaoud,33.59363333333334,-5.375375,Fés-Meknés,,1387.80908203125,8.83642364333558,5.2235595703125,834.3260519766897,0.2,22461.71500966665,71.0,3.0
loc_00552,Paysage d’Ito,33.52139722222222,-5.315588888888889,Fés-Meknés,,1308.39599609375,9.817370312631436,5.2968359375,161.06117373260332,0.2,12733.053514816018,71.0,3.0
loc_00553,Creˆte de Tizra,33.553,-5.425538888888889,Fés-Meknés,,1094.6776123046875,19.210380499304478,10.933671875,2856.6039398131516,0.15,22689.689035837404,56.0,3.0
loc_00554,Tammeroit,33.226508333333335,-5.426494444444445,Fés-Meknés,,1276.0283203125,21.294198409303807,10.9626513671875,1222.554017480201,0.55,29635.020427524323,19.0,9.0
loc_00555,Balcon de Timahdite,33.269463888888886,-5.005930555555556,Fés-Meknés,,1759.13232421875,11.217887049139229,7.3685400390625,422.9308682234384,0.15,27488.89192855811,71.0,9.0
loc_00556,Chevrons Timahdite,33.27117777777778,-4.938552777777778,Fés-Meknés,,1890.07177734375,22.68139794441776,14.5048291015625,511.6429159031046,0.15,21979.993820610605,66.0,9.0
loc_00557,Azrou unconformity,33.41831944444444,-5.163872222222222,Fés-Meknés,,1780.995361328125,11.094058726424274,4.91353515625,36.63930506714318,0.55,6083.24396372347,71.0,3.0
loc_00558,Douar Caid Ait Ouahi,33.32407222222223,-5.231183333333333,Fés-Meknés,,1860.338134765625,7.331175777940489,2.956826171875,158.01911837715718,0.55,12253.043036226973,58.0,3.0
loc_00559,Pillow lava of Malha valley,34.39453611111111,-5.383166666666666,Fés-Meknés,,343.3737487792969,11.269297211938968,6.220648193359375,3.1059623858674206,0.15,35475.602017734665,64.0,1.0
loc_00560,Almou,33.37915555555556,-4.711366666666667,Fés-Meknés,,1955.440185546875,18.314231459348292,11.966630859375,1562.6845432378432,0.15,2403.3282768045315,18.0,9.0
loc_00562,Mijmouane,33.364336111111115,-5.159780555555556,Fés-Meknés,,1947.93310546875,9.426362769949215,5.935556640625,801.1745508997648,0.15,9941.147902616825,58.0,3.0
loc_00564,Carry of Ouest Hebri,33.347297222222224,-5.161033333333334,Fés-Meknés,,1997.21826171875,16.07713692583448,10.114423828125,1123.3571728757,0.15,11420.64408190717,58.0,3.0
loc_00565,Boutjetiout,33.34464722222222,-5.126955555555555,Fés-Meknés,,2020.53125,17.035446501902893,9.8888671875,997.2084573892233,0.15,13592.012272879063,58.0,3.0
loc_00567,Tit Ouagmar,33.32478888888889,-5.137197222222222,Fés-Meknés,,1961.0655517578125,15.056706636770995,8.775615234375,670.2090626879404,0.15,14728.272696078608,58.0,3.0
loc_00568,Bou Ahsine,33.32251666666667,-5.095727777777777,Fés-Meknés,,1871.6962890625,17.52804404822466,10.5390087890625,2139.8496133335952,0.15,17375.074174368237,58.0,9.0
loc_00570,Foum El Kheneg,33.131194444444446,-5.0413,Fés-Meknés,,1929.4063720703125,2.605300967758221,1.1793359375,337.5609799555203,0.15,37840.27971423527,58.0,9.0
loc_00574,Ifri N'Tfrane,33.45962222222222,-4.4115527777777785,Fés-Meknés,,1315.354248046875,31.25670723598391,25.02591796875,3436.5294275023343,0.55,31382.579663886194,18.0,9.0
loc_00575,Laach O'Medda,33.462094444444446,-4.405919444444445,Fés-Meknés,,1309.6531982421875,18.88911849982604,11.4295654296875,3962.266222296897,0.35,31967.43127653851,18.0,9.0
loc_00576,Tassmante O'Moche,33.46461111111111,-4.392244444444445,Fés-Meknés,,1338.3275146484375,8.713321793531398,5.02298828125,4225.070897216127,0.15,33255.897097249064,18.0,9.0
loc_00579,Benguerir,32.283725,-7.936480555555556,Marrakech-Safi,,491.8415222167969,2.210112303434235,1.076453857421875,1685.547454251005,0.2,5370.2332524108515,8.0,8.0
loc_00580,Douar Mghila,32.929966666666665,-5.769566666666667,Béni Mellal-Khénifra,,884.2703857421875,11.614772153324925,5.96513427734375,1307.0791619069678,0.15,75477.7390864369,56.0,3.0
loc_00581,Ksar Al Goraane,32.29689444444444,-3.6355805555555554,Oriental,,1218.3154296875,1.0527073412402368,0.5903564453125,5792.859018131387,0.1,85605.55045539535,14.0,3.0
loc_00582,Tinjdad,31.573891666666665,-5.030261111111111,Drâa-Tafilalet,,1005.012451171875,0.8234942123710741,0.43863037109375,1806.6657349307902,0.1,47824.46331568058,8.0,3.0
loc_00583,Tamdakht,31.237433333333332,-7.21305,Drâa-Tafilalet,,1975.58935546875,16.663588427006182,10.517197265625,5205.800188169016,0.1,45521.70091394832,7.0,9.0
loc_00584,Oued El Hdjar,30.19105,-6.269888888888889,Drâa-Tafilalet,,975.27734375,16.92759979863138,9.73037841796875,6232.1587483761405,0.1,44274.515270461554,14.0,3.0
loc_00585,Bensour,30.08461111111111,-6.439855555555556,Drâa-Tafilalet,,897.7872924804688,1.079689392563625,0.37398193359375,621.9420787206856,0.1,63938.06976786342,14.0,3.0
loc_00586,Izarzar,30.13626111111111,-6.939791666666667,Souss-Massa,,902.3643188476562,5.926382771397999,3.5933203125,5710.671431404887,0.1,87213.0914109031,14.0,3.0
loc_00587,Sidi Ali Ou Azza,29.87144444444445,-6.761644444444444,Souss-Massa,,491.693115234375,0.7776897156473501,0.313509521484375,21969.662736950508,0.1,102413.3835687186,63.0,7.0
loc_00588,Tissint,29.727641666666663,-7.289619444444444,Souss-Massa,,461.18817138671875,0.7076487286193285,0.376033935546875,13638.311789672485,0.1,65686.84339136425,14.0,7.0
loc_00589,Tirhert,29.55173333333333,-7.833644444444444,Souss-Massa,,493.1549072265625,19.333592509456246,9.32460693359375,13770.6691988321,0.1,25320.637142497668,60.0,7.0
loc_00590,Kheng Ljouad,29.42676666666667,-8.585408333333334,Souss-Massa,,727.9149169921875,33.93064190314295,20.695673828125,14019.034124052847,0.1,69345.71821620189,66.0,3.0
loc_00591,Mahbas Aaraid,28.058994444444444,-9.342263888888889,Guelmim-Oued Noun,,363.13232421875,0.8195745089283762,0.444239501953125,4669.071981103858,0.1,124562.36276508642,67.0,6.0
loc_00592,Zag,27.5832,-9.188877777777778,Guelmim-Oued Noun,,482.0260009765625,0.5544386067435553,0.197679443359375,372.13690767453147,0.1,177698.87514910547,27.0,6.0
loc_00593,Itqly,26.750219444444443,-12.95539722222222,Laayoune-Sakia El Hamra,,173.2625274658203,4.313293154555337,2.6734368896484373,10768.03750982975,0.1,50860.84380432774,8.0,6.0
loc_00595,Gueltat Zemmour,25.19666388888889,-12.673663888888887,Laayoune-Sakia El Hamra,,342.9926452636719,0.6500187036821276,0.294453125,19641.478366908254,0.1,223840.80095665238,15.0,7.0
loc_00596,Oum Dreya,24.406222222222222,-13.084286111111112,Eddakhla-Oued Eddahab,,299.8297424316406,3.2588782719105507,1.7245263671875,39543.01047364817,0.1,300891.7316191712,69.0,7.0
loc_00597,Alluvial terraces of Aït Mallal,31.56131388888889,-6.465525,Drâa-Tafilalet,G,2343.00146484375,23.053417810890682,14.21681640625,8625.1189900052,0.15,82916.78261784163,71.0,7.0
loc_00598,Ras El Ma Waterfalls,34.14938611111111,-4.0049777777777775,Fés-Meknés,,930.007568359375,6.167270682419557,3.05912353515625,162.50019487297624,0.55,8993.45890723766,71.0,8.0
loc_00599,Ras El Ma resurgence,34.14704444444445,-4.012736111111111,Fés-Meknés,,1026.491943359375,19.103040950798928,11.9042431640625,48.05013277191023,0.55,9244.642758800726,71.0,8.0
loc_00601,Generalized erosion at Sidi Majbar,34.13324444444444,-4.036352777777777,Fés-Meknés,,1483.3502197265625,12.233624247559197,6.54677734375,527.2093320446168,0.55,11043.161031490217,71.0,8.0
loc_00602,Holm Oak on lapie,34.131194444444446,-4.042066666666667,Fés-Meknés,,1516.1014404296875,7.071947065231362,4.3168359375,654.7657400077765,0.55,11389.942131729511,71.0,8.0
loc_00603,Jbel Bou Massoud lapies field,34.12572222222222,-4.052275,Fés-Meknés,,1532.9310302734375,17.039919817684005,9.0462060546875,1148.4467662322045,0.55,12243.24945879281,71.0,8.0
loc_00604,Ponor Dayet Chiker,34.10381944444445,-4.065458333333333,Fés-Meknés,,1354.1300048828125,3.8713514113786194,2.2125341796875,164.42999260547202,0.2,14942.524835129567,71.0,8.0
loc_00605,Dayet Chiker chasm,34.10001388888889,-4.071772222222222,Fés-Meknés,,1359.9698486328125,4.147315321561325,2.62150390625,98.09280605328114,0.2,15543.574579197371,71.0,8.0
loc_00606,Dayet Chiker Polje,34.099136111111115,-4.077411111111111,Fés-Meknés,,1391.2816162109375,14.323096991343814,8.011083984375,182.25300805925806,0.15,15830.157306366531,71.0,8.0
loc_00607,Friouato chasm,34.09307777777778,-4.096919444444445,Fés-Meknés,,1379.720458984375,5.935514918372369,2.4286962890625,27.869521017549562,0.55,17208.497391455658,71.0,9.0
loc_00608,Habiat under the Dayet Chiker escapment,34.09280555555556,-4.109363888888889,Fés-Meknés,,1469.6312255859375,13.237630407031453,6.572783203125,461.01525665039003,0.55,17794.92670887413,67.0,9.0
loc_00609,Ain Becher doline,34.06598611111111,-4.10591111111111,Fés-Meknés,,1646.11962890625,7.515652969774996,4.325185546875,1485.3650780340715,0.55,20272.318807617914,67.0,9.0
loc_00610,Old lead pencil,34.068983333333335,-4.117061111111111,Fés-Meknés,,1494.3724365234375,19.125769317831594,12.0013330078125,429.53408052091214,0.15,20446.326366003632,67.0,9.0
loc_00611,Jbel Bou Slama cave,34.070663888888895,-4.119969444444444,Fés-Meknés,,1541.877685546875,13.415966313301615,9.7301513671875,271.88166770716794,0.55,20413.89478953513,67.0,9.0
loc_00613,Bab Boudir complex,34.00445833333333,-4.172994444444445,Fés-Meknés,,1429.06103515625,21.86368385315353,12.2523681640625,947.2244401786744,0.55,29234.94968554305,26.0,9.0
loc_00614,Dhar feurn waterfalls,34.085094444444444,-4.166172222222222,Fés-Meknés,,1419.187744140625,30.382133240436104,18.4336767578125,988.917454782155,0.35,21596.21555169273,26.0,9.0
loc_00615,Ain Admame exsurgence,34.07975833333334,-4.188772222222222,Fés-Meknés,,1734.1171875,20.493525505266724,12.2940673828125,864.5172106385083,0.55,23451.142466048146,26.0,9.0
loc_00616,Volcano-sedimentary complex,34.081294444444445,-4.1469000000000005,Fés-Meknés,,1076.5533447265625,28.60943929036354,17.7912060546875,2170.423717994937,0.55,20794.891381473117,26.0,9.0
loc_00617,Beni Senane acriculture terraces,34.1597,-4.109958333333333,Fés-Meknés,,696.8211669921875,9.935950940125826,5.227939453125,3752.6843089632175,0.2,12071.403084056621,26.0,8.0
loc_00618,Tazekka massif,34.1764,-4.110372222222222,Fés-Meknés,,771.8890380859375,14.364966293714517,7.9094384765625,3169.425420226448,0.55,10988.86733378421,26.0,8.0
loc_00619,Ouled Lakhal gorges,34.169013888888884,-4.098925,Fés-Meknés,,944.7564086914062,15.206847731914035,9.06841552734375,4351.549829542725,0.35,10627.682037062148,26.0,8.0
loc_00620,El Qelaa complex,34.128566666666664,-4.127402777777777,Fés-Meknés,,1158.7423095703125,28.788903641984714,16.00865234375,4571.654166395851,0.15,15621.523998875502,26.0,9.0
loc_00621,El Qelaa landslide,34.10535277777778,-4.066574999999999,Fés-Meknés,,1382.077880859375,19.097538430293575,13.0966357421875,33.066077663320684,0.35,14818.040362699629,71.0,8.0
loc_00622,Jbel Bou Massoud anticlinal,34.19662777777778,-4.2085333333333335,Fés-Meknés,,326.1423645019531,8.339833581217523,4.470650634765625,459.66722457511725,0.55,18623.04640471294,24.0,9.0
loc_00623,Jbel Bou Massoud fossilized lapies field,34.210994444444445,-4.167633333333334,Fés-Meknés,,602.2926025390625,16.128939297747465,10.548173828125,1419.4852364895817,0.15,14639.848932456513,64.0,9.0
loc_00624,Tighigha fossilized lapies field,34.214708333333334,-4.135480555555556,Fés-Meknés,,403.3592529296875,10.293250308380596,5.680682373046875,286.8977253101258,0.2,11654.71471186607,8.0,9.0
loc_00625,Tighigha complex,34.21790555555556,-4.090177777777778,Fés-Meknés,,393.0704650878906,2.3728251086190184,1.23728515625,342.16216272098876,0.55,7486.999040202668,24.0,8.0
loc_00626,Clonial millitary camp,34.208419444444445,-4.1353583333333335,Fés-Meknés,,376.9261779785156,1.4710517630078375,0.8335888671875,400.999820639038,0.2,11767.520106367096,24.0,8.0
loc_00627,Ain Khebbab exsurgence,34.18175833333333,-4.161677777777778,Fés-Meknés,,647.6354370117188,23.429222788340006,13.89544921875,1387.1408206968858,0.15,14941.584416495276,26.0,9.0
loc_00628,Cascade Sahbab,33.657377777777775,-4.041383333333333,Oriental,H,1842.3193359375,26.233546215404974,15.088291015625,1.7124893091072388,0.1,63755.245670980585,71.0,9.0
loc_00629,Canyon of High-Tessaout valley,31.560558333333333,-6.463308333333334,Drâa-Tafilalet,G,2340.931396484375,42.713336400744254,32.504765625,8733.823827558355,0.15,82952.56053380814,71.0,7.0
loc_00630,Canyon of Ikiss,31.515316666666667,-6.457375,Drâa-Tafilalet,G,3564.464111328125,41.08576667247895,28.0909765625,12020.300128699662,0.1,78988.86072473167,71.0,7.0
loc_00631,Peak and cliffs of Tarkeddid mountain,31.482691666666664,-6.595744444444444,Drâa-Tafilalet,G,2596.043212890625,10.84332805898315,5.97169921875,4420.22885079976,0.15,69359.37723308624,71.0,7.0
loc_00632,Mount M’goun (4068 m),31.507213888888888,-6.443472222222223,Drâa-Tafilalet,G,4034.494140625,24.6732552120874,15.0371875,12150.391831726356,0.1,78973.18613684585,71.0,7.0
loc_00633,Glacial cirques and U-shaped valleys of M’goun,31.55526111111111,-6.462261111111111,Drâa-Tafilalet,G,2599.509033203125,25.43635552625543,15.31615234375,9010.234959034542,0.15,82499.55747988542,71.0,7.0
loc_00634,Ordovician Trilobites of Zagora Area Site 2,29.938897222222224,-6.193888888888889,Drâa-Tafilalet,,557.2030639648438,3.035608914594134,1.72030517578125,21739.81099956879,0.1,55217.978562673576,8.0,8.0
loc_00635,Ordovician Trilobites of Zagora Area Site 3,29.93682777777778,-5.996452777777778,Drâa-Tafilalet,,698.9446411132812,22.204666525713577,16.52415283203125,29083.88989594389,0.1,46110.440231120134,8.0,8.0
loc_00636,Ordovician Trilobites of Zagora Area Site 4,30.000677777777774,-5.874175,Drâa-Tafilalet,,726.1864013671875,11.160198387440435,5.317864990234375,24563.46494026999,0.1,36561.17808721187,8.0,8.0
loc_00637,Ordovician Trilobites of Zagora Area Site 5,30.457102777777777,-5.630747222222222,Drâa-Tafilalet,,930.1006469726562,12.116735779318999,7.0306640625,3955.9525420942427,0.1,24448.328246845023,11.0,3.0
loc_00638,The Ergs,30.230741666666663,-5.606866666666666,Drâa-Tafilalet,,667.8968505859375,0.9776421957296452,0.35563720703125,117.5558198981,0.1,24597.978895618522,14.0,3.0
loc_00639,The Regs of Tinzouline,30.577,-6.149,Drâa-Tafilalet,,830.6195678710938,5.446492472668573,2.6049853515625,26.466531804225585,0.1,40763.08950377655,8.0,9.0
loc_00640,The Regs of Tamgroutat,30.2595,-5.684333333333334,Drâa-Tafilalet,,682.8362426757812,3.363914132069796,1.9451220703125,26.951939877665886,0.1,16513.424038066172,14.0,3.0
loc_00641,Foum Chenna,30.48193611111111,-6.167511111111112,Drâa-Tafilalet,,995.6436767578125,5.7545340411145185,3.16094482421875,6650.3115850051545,0.1,36028.591307148636,10.0,3.0
loc_00642,Assif Ouigane,30.45996388888889,-6.0931138888888885,Drâa-Tafilalet,,938.499755859375,12.407372711121011,7.9901953125,2543.148790104021,0.1,28619.39688548975,10.0,9.0
loc_00643,Cheaba Lbâida,30.433297222222222,-6.025127777777778,Drâa-Tafilalet,,901.6597900390625,13.996347452356652,6.31396728515625,2455.2511668240863,0.1,21517.958851679374,10.0,3.0
loc_00644,Ordovician Trilobites of Zagora Area Site 6,30.42873888888889,-5.632844444444445,Drâa-Tafilalet,,851.3064575195312,5.119659998755834,2.75120361328125,968.9175412410442,0.1,22566.39614567836,14.0,3.0
loc_00645,Ordovician Trilobites of Zagora Area Site 7,30.311822222222226,-5.618038888888889,Drâa-Tafilalet,,698.5543823242188,0.7115307740389945,0.4292919921875,7844.287223956554,0.1,21092.680484440032,14.0,3.0
loc_00646,Ordovician Trilobites of Zagora Area Site 8,30.24915277777778,-5.542544444444444,Drâa-Tafilalet,,704.90380859375,3.484227717971102,1.89042236328125,4661.619556329737,0.1,29597.25120788609,14.0,3.0
loc_00647,Ordovician Trilobites of Zagora Area Site 9,30.376372222222223,-5.570494444444444,Drâa-Tafilalet,,1303.099853515625,7.068630302744121,3.6301318359375,5544.838276683324,0.1,26133.609847072774,8.0,3.0
loc_00648,Ordovician Trilobites of Zagora Area Site 10,30.439297222222223,-5.604897222222222,Drâa-Tafilalet,,1382.9471435546875,10.432781782447059,5.2489013671875,1924.0133981593601,0.1,25477.19566752291,11.0,3.0
loc_00649,Ordovician Trilobites of Zagora Area Site 11,30.477777777777774,-5.557497222222222,Drâa-Tafilalet,,1095.3743896484375,7.089670809883403,3.68279296875,3175.5824561646164,0.1,31563.230205288633,11.0,3.0
