Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Elevation_m,Slope_deg,Ruggedness,Dist_to_Highway_m,LULC_Friction,Dist_to_Settlement_m
loc_00445,Akchour Dam,35.23816699846036,-5.176274938018656,Tanger-Al Hoceima,417.1019287109375,27.257830677050183,16.655718994140624,1313.1434843880281,0.55,11380.561849732707
loc_00446,Sidi Abdel Hamid Ecomuseum,35.17232940013272,-5.268751286983315,Tanger-Al Hoceima,618.5391845703125,11.691743430731947,5.2930859375,207.23496775994198,0.05,396.9715854063339
loc_00447,Sidi Abdel Hamid Lookout,35.17314093736768,-5.269189069131,Tanger-Al Hoceima,628.2081298828125,20.825246753516165,12.09524658203125,283.01912692519056,0.15,491.5113558779632
loc_00448,Bab Taza Phtanites,35.064510140672404,-5.181156471058046,Tanger-Al Hoceima,891.7669067382812,17.47834049547339,12.24082763671875,52.12916928276498,0.35,14046.485264010807
loc_00449,Ametrasse fallen blocks,35.07907970516082,-5.08136111904997,Tanger-Al Hoceima,862.85546875,37.43140722081393,22.99759765625,16.417841904572068,0.55,19714.66910578958
loc_00450,Jbel Chrafate Panorama,35.0790706925359,-5.081361152532858,Tanger-Al Hoceima,862.85546875,37.43140465248407,22.99759765625,16.669558061627903,0.55,19715.17430008565
loc_00452,Koudiat Sbaâ Panorama,35.06633352933115,-5.040103522290227,Tanger-Al Hoceima,1003.3384399414062,11.22407671869156,6.03478759765625,34.971524121457335,0.05,23679.429191110794
loc_00453,Raghdat Southern entry of TNP,35.09006160553466,-5.156661160915913,Tanger-Al Hoceima,1284.2694091796875,7.891984267220902,4.367470703125,2306.546020123774,0.15,13407.64715634922
loc_00454,Jbel Bou Slimane Panorama,35.12139744629058,-5.133855304695491,Tanger-Al Hoceima,1650.9124755859375,23.190559946457224,12.1303173828125,5912.766144270691,0.55,13314.859146252573
loc_00455,Jbel Kelti Panorama,35.0841271788377,-5.0815068304971005,Tanger-Al Hoceima,858.8257446289062,13.282938488283518,8.69836181640625,88.02402933504617,0.35,19424.707978151055
loc_00456,Oued El Kelaa Gorge and waterfall,35.20843181074154,-5.131553454074437,Tanger-Al Hoceima,1034.336181640625,41.24634544544919,30.516142578125,6469.182781242665,0.55,13189.935740854313
loc_00457,Jbel Tissouka Panorama,35.160710459075226,-5.216027758962821,Tanger-Al Hoceima,2113.244140625,31.300650907497477,20.90724609375,4112.254984344272,0.15,4839.567939612952
loc_00458,Ammonites from Alma,30.510416666666668,-9.590416666666668,Souss-Massa,272.5751037597656,4.7752861275507295,2.5367431640625,10.418822179349155,0.05,10016.249091401258
loc_00459,The anticlinal fold of the Paradis Valley,30.587777777777777,-9.528083333333337,Souss-Massa,301.77838134765625,7.862271236175717,3.83789794921875,322.1362510236774,0.55,19350.89513791531
loc_00460,The gorges of the Paradise Valley,30.58908333333333,-9.524611111111112,Souss-Massa,324.5436096191406,19.126018835799872,10.3134130859375,537.6771595968311,0.35,19584.258324811148
loc_00461,Imouzzer Ida-Outanane faults and fold,30.691222222222223,-9.6215,Souss-Massa,543.841552734375,16.155852842614483,9.3727880859375,3211.880267818786,0.15,30316.218269582823
loc_00462,Imouzzer Ida-Outanane waterfalls,30.67741666666667,-9.48011111111111,Souss-Massa,1075.0301513671875,41.977487343100194,32.86793212890625,259.7515541951467,0.15,30244.171063953163
loc_00463,The Moulay Abd Allah dam,30.77252777777778,-9.675916666666666,Souss-Massa,204.0,0.0,0.0,1420.8869515435015,0.9,40121.495946466326
loc_00464,Imi Ouggoug cave,30.614722222222223,-9.468666666666667,Souss-Massa,875.4675903320312,28.97239022085008,17.15700927734375,2401.5277954858752,0.35,24250.328794884044
loc_00465,Assif n’El Had cave,30.746972222222222,-9.476666666666668,Souss-Massa,716.9615478515625,20.005036790262476,10.12248046875,2105.315626117911,0.15,37722.49852288021
loc_00466,The Birfichou chasm,30.694777777777777,-9.402555555555557,Souss-Massa,1476.78125,5.520912720819997,3.0109375,7.318353782246795,0.15,35091.17999866718
loc_00467,The Win Timdwin cave,30.680444444444447,-9.344833333333334,Souss-Massa,1364.9366455078125,44.04137057423583,36.5008642578125,2733.059979601652,0.1,36867.857706412986
loc_00468,Beni Moussa spring,35.318922,-5.342704,Tanger-Al Houceima,678.052978515625,7.882309384223509,4.11908203125,1211.7347145320666,0.2,18009.520819335245
loc_00469,Boujmil spring,35.761002,-5.441038,Tanger-Al Houceima,264.9482421875,29.63421271404326,19.99313720703125,3246.7443121020574,0.55,11277.265949338984
loc_00470,Zarjoun spring,35.745521,-5.432185,Tanger-Al Houceima,227.16407775878906,23.171270784997215,15.506571044921875,5128.95859666348,0.55,12023.448689186607
loc_00471,Al Kouf spring,35.714694,-5.430446,Tanger-Al Houceima,168.85401916503906,11.92287944106273,5.155154418945313,6773.259169217353,0.15,10290.715800607382
loc_00472,Polje of Fahs Lamhar,35.664804,-5.441151,Tanger-Al Houceima,587.7177734375,1.6486549590332844,0.73788330078125,5257.537207137896,0.15,10850.906685611175
loc_00473,Onsar spring,35.648108,-5.431448,Tanger-Al Houceima,325.44677734375,24.379803448225694,15.205101318359375,5871.884987637251,0.15,10107.128427234733
loc_00474,Azeroual spring,35.611045,-5.389665,Tanger-Al Houceima,370.56707763671875,16.490627480337935,9.941636962890625,2264.662297144462,0.15,4782.358944615192
loc_00475,Al Mashar cave,35.664627,-5.426957,Tanger-Al Houceima,687.5676879882812,29.78242188882859,18.167568359375,6495.823730049495,0.15,9599.53026829607
loc_00476,Alouiya spring,35.641148,-5.443133,Tanger-Al Houceima,385.4710998535156,11.013134726049689,5.678800048828125,4862.292580422786,0.15,10061.50590016901
loc_00477,Al Keddane spring,35.654769,-5.456236,Tanger-Al Houceima,388.5570373535156,8.03913500043062,3.891748046875,3682.09374174579,0.15,11983.938536414986
loc_00478,Limestone pavement of Bhar Nazef,35.60087,-5.390362,Tanger-Al Houceima,432.1781921386719,2.7529439577744608,1.686810302734375,1720.1699553931103,0.15,3734.577224817384
loc_00479,Doline of Dersa Mountain,35.594108,-5.379917,Tanger-Al Houceima,463.4529113769531,8.235753667031695,4.39281494140625,677.6603356896011,0.15,2744.379839836787
loc_00480,Torreta spring,35.548847,-5.355334,Tanger-Al Houceima,66.76341247558594,20.134140960295102,11.291901702880859,511.17780545377246,0.15,2914.1698305299296
loc_00481,Zarka spring,35.312201,-5.203304,Tanger-Al Houceima,92.85731506347656,27.272809246162627,16.21881866455078,898.8923043881842,0.15,17007.005203924255
loc_00482,Taht Lghar cave,35.304508,-5.195604,Tanger-Al Houceima,359.1605224609375,6.191226510145497,3.442685546875,71.44397757855512,0.15,16475.416395412198
loc_00483,Uvala of Dar Akhanous,35.501247,-5.34851,Tanger-Al Houceima,672.4542236328125,42.720225301068766,33.60533203125,5522.608304072174,0.15,7981.956909410731
loc_00484,Al Hamma cave,35.27706,-5.18095,Tanger-Al Houceima,681.8136596679688,18.498298467179303,9.2079052734375,2940.1498388671903,0.15,14422.3129508717
loc_00485,Moukdassen spring,35.536092,-5.334538,Tanger-Al Houceima,47.904449462890625,12.94014381996004,8.365141143798828,2716.6200306158426,0.15,5219.251065186095
loc_00486,Limestone pavement of Jebala,35.373907,-5.265274,Tanger-Al Houceima,872.388427734375,17.652952479574434,11.1231103515625,1790.459545309702,0.15,22811.364092872496
loc_00487,Spring of Mountain Moussa,35.543071,-5.24645,Tanger-Al Houceima,36.377498626708984,7.976093037969202,4.061575546264648,757.9250301402747,0.2,8640.764647456059
loc_00488,Knadel cave,35.2448045,-5.314465,Tanger-Al Houceima,377.389892578125,13.563341381182344,7.398623046875,963.1667595227431,0.15,9435.557332749246
loc_00489,Complex of cavities of Mountain Kelti,35.373904,-5.265272,Tanger-Al Houceima,872.388427734375,17.65295231638723,11.1231103515625,1790.70999344901,0.15,22811.032753143063
loc_00490,Achakrade spring,35.305593,-5.334694,Tanger-Al Houceima,739.2481079101562,2.256957555117418,1.0553564453125,1346.1033236456337,0.2,16363.399639896003
loc_00491,Kelti spring,35.348393,-5.269338,Tanger-Al Houceima,1232.9619140625,20.204254510833593,13.1445751953125,3972.560743206135,0.35,19972.83591219882
loc_00492,Bouattou spring,35.3471335,-5.325466,Tanger-Al Houceima,1117.9951171875,36.45230536024079,28.5492919921875,672.8825590976671,0.15,20499.51446743385
loc_00493,Avens of Kayat,35.286726,-5.229632,Tanger-Al Houceima,312.0285339355469,20.923506817361226,12.495745849609374,210.8527046040936,0.55,13578.7808144467
loc_00494,Ifahssa old cave,35.300705,-5.238901,Tanger-Al Houceima,488.69549560546875,38.845043876390285,27.552301025390626,1121.6696213801322,0.55,14911.725452783992
loc_00495,Block of Limestone Rocks,35.299242,-5.239654,Tanger-Al Houceima,437.1004943847656,34.78437045089727,24.6919189453125,1093.3572059685766,0.55,14739.473171216636
loc_00496,Travertine of Ifahsa,35.299126,-5.21998,Tanger-Al Houceima,116.1525650024414,12.953512622027434,8.916936950683594,143.54180360623874,0.55,15145.418323388285
loc_00497,Ifahsa spring,35.297071,-5.233062,Tanger-Al Houceima,242.26809692382812,30.256984538977925,19.61426025390625,455.3555390297559,0.55,14621.394671476148
loc_00498,Oued Adelmane cave,35.21421,-5.035252,Tanger-Al Houceima,599.979248046875,56.97380244065415,54.66337768554688,3755.956452081682,0.55,21775.807890743457
loc_00499,Al Kalaa spring,35.219337,-5.138959,Tanger-Al Houceima,692.6703491210938,27.174711431941894,16.68539306640625,5162.56906272392,0.55,13032.33933487815
loc_00500,Ruiniform Chaos of Bab Al Arz,35.332065,-5.558865,Tanger-Al Houceima,605.9994506835938,12.073696432465074,7.3251953125,1625.16391109538,0.55,31258.39230519809
loc_00501,Lkhoujja spring,35.260086,-5.260401,Tanger-Al Houceima,216.9290771484375,18.300936356263374,8.664998168945312,85.22978044685284,0.1,10178.960417200307
loc_00502,Tazroute springs,35.318987,-5.498023,Tanger-Al Houceima,1019.5840454101562,22.001254145950124,12.46739990234375,957.0265175868253,0.35,26721.347600328398
loc_00503,Monte spring,35.271547,-5.505652,Tanger-Al Houceima,1031.830322265625,18.444954500572358,10.80810791015625,932.9169474051105,0.55,24398.610695207753
loc_00504,Souyah spring,35.207925,-5.045195,Tanger-Al Houceima,556.2886962890625,61.71590021804024,58.4457080078125,4683.7363797908265,0.55,20740.87923733789
loc_00505,Talassemtane spring,35.127342,-5.069507,Tanger-Al Houceima,1347.7347412109375,7.240067024653596,3.533076171875,4815.1082663652405,0.2,18656.275347605348
loc_00506,Ruiniform landscape of Afaska,35.184135,-5.213966,Tanger-Al Houceima,1770.4932861328125,31.376352651939836,22.8293994140625,4840.239168361445,0.55,5229.265789910125
loc_00507,Imezzar spring,35.188157,-5.178,Tanger-Al Houceima,922.6757202148438,27.332467377214503,14.74072509765625,6725.114817677813,0.55,8489.302001846296
loc_00508,Kaf Lahmam cave,35.183612,-5.196393,Tanger-Al Houceima,1222.095458984375,20.455775567783103,13.382763671875,6299.773284582223,0.55,6744.57830777569
loc_00509,Tizi cave,35.185283,-5.194535,Tanger-Al Houceima,1255.8482666015625,22.09372652287776,15.1343701171875,6522.140627838849,0.55,6955.090467829858
loc_00510,Azilane spring,35.179224,-5.246292,Tanger-Al Houceima,1048.0145263671875,25.604420265065578,15.5043212890625,2069.51125058846,0.15,2316.870396989959
loc_00513,Assifane cavities,35.112876,-4.967752,Tanger-Al Houceima,672.646484375,27.303711468104567,17.50154052734375,173.75889180653485,0.15,28030.340050013725
loc_00514,Limestone pavement of Bouhalla,35.09254,-5.149741,Tanger-Al Houceima,1343.3555908203125,14.843393503956625,7.7682421875,2593.7928006913407,0.55,13718.350483122464
loc_00515,Polje Al Malaab,35.601983,-5.388492,Tanger-Al Houceima,429.5802917480469,2.635770379260838,1.30732421875,1603.5072558856089,0.15,3790.377228244214
loc_00516,Limestone pavement of Tissemlal,35.178221,-5.246293,Tanger-Al Houceima,1078.2724609375,27.85506736997567,17.874462890625,1992.2760516242204,0.55,2262.927910952595
loc_00517,Karst complex of Mountain Lakraa,35.132726,-5.136942,Tanger-Al Houceima,1705.0224609375,15.28037069015295,8.500634765625,7105.2239138778,0.55,12601.390156244126
loc_00518,Doline of Tissouka,35.186232,-5.138926,Tanger-Al Houceima,1402.0194091796875,24.541584697112597,13.8305224609375,8003.8839315803325,0.35,11921.703906550089
loc_00520,Taghobayt cave,35.092642,-5.149841,Tanger-Al Houceima,1340.5592041015625,16.15061946819755,8.6735986328125,2605.865611373905,0.55,13704.187113049049
loc_00521,Ketama spring,34.875649,-4.626438,Tanger-Al Houceima,1291.8304443359375,14.77854673267532,7.7059130859375,71.40684434839311,0.55,66925.73002111171
loc_00522,Ruiniform Chaos of Bou Slimane,35.086438,-5.142154,Tanger-Al Houceima,1622.664306640625,26.105984661686808,14.962822265625,1961.8561966105772,0.55,14680.819022585929
loc_00523,Al Khattabi undersea cavities,35.213251,-4.65117,Tanger-Al Houceima,22.372915267944336,27.11298190946894,17.381028671264648,1454.8206481868615,0.9,56301.75579675217
loc_00524,Oulassen spring,35.015721,-4.908043,Tanger-Al Houceima,1825.241943359375,15.57866677927739,8.93546875,1958.7787562977765,0.55,36935.76571184454
loc_00525,Lamouassif spring,34.988318,-4.820548,Tanger-Al Houceima,1447.8492431640625,20.600092173662294,11.10734375,331.6150109756682,0.55,45421.23365221053
loc_00526,Charika spring,34.957309,-4.678067,Tanger-Al Houceima,1738.32177734375,31.421013606615073,18.9551953125,389.22981783187294,0.35,58644.6664132947
loc_00527,Complex of cavities of Badis,35.154371,-4.225422,Tanger-Al Houceima,394.0517272949219,23.531769989347694,13.72552490234375,4485.428839525424,0.15,28660.78855001602
loc_00528,Ksar Seghir beach,35.844381,-5.553495,Tanger-Al Houceima,0.0,4.964306462551895,4.052738037109375,143.27890324771474,0.15,17322.524955255456
loc_00529,Dalia beach,35.905462,-5.473829,Tanger-Al Houceima,0.0,5.574435807365259,2.720141191482544,742.5426358186497,0.05,12524.012301521247
loc_00530,Oued Lmarsa beach,35.904153,-5.446488,Tanger-Al Houceima,0.7845090627670288,1.8016786662559774,1.185533435344696,130.65823353322773,0.1,10530.703251649862
loc_00531,Laila small island,35.511708,-5.466257,Tanger-Al Houceima,289.905029296875,16.914487546542134,10.726588134765626,2353.292508367131,0.15,10505.099724564896
loc_00533,Sebta peninsula,35.898229,-5.326348,Tanger-Al Houceima,2.428896188735962,2.7247470152310393,0.8938181161880493,600.4798125851685,0.05,7284.190620785632
loc_00534,Rifiyin beach,35.837834,-5.35421,Tanger-Al Houceima,19.180435180664062,9.157587134463885,4.649205207824707,123.03197248839622,0.2,668.0696414234682
loc_00535,Tres Pierdas beach,35.772728,-5.345322,Tanger-Al Houceima,0.0,0.0,0.0,299.27455403226224,0.9,7533.613556542409
loc_00536,Smir lagoon,35.32247,-5.447082,Tanger-Al Houceima,419.5976257324219,9.469069857976098,5.43886962890625,4895.364720962456,0.15,23569.6236604535
loc_00537,Mdiq beach,35.695322,-5.327791,Tanger-Al Houceima,2.3937857151031494,2.6635612914986315,1.4495710015296936,155.1040616403104,0.1,1392.827476812774
loc_00538,Negro Cape beach,35.663249,-5.283808,Tanger-Al Houceima,0.0,0.6350425224516381,0.1748455572128296,340.15091751332614,0.1,4203.845828751484
loc_00539,Swamp of Oued Al Mallah,35.591054,-5.260202,Tanger-Al Houceima,0.0,0.11969284206587134,0.029131671190261842,1987.3710810987948,0.9,3193.744199895745
loc_00540,Martil beach,35.624365,-5.271424,Tanger-Al Houceima,0.0,0.0,0.0,90.56290633805068,0.9,808.4915652285586
loc_00541,Coastal erosion of Sidi Abdeslam,35.571666,-5.253896,Tanger-Al Houceima,13.901686668395996,2.0375895100053465,0.6763460922241211,455.30317700582265,0.2,5409.501818481594
loc_00542,Azla beach,35.550158,-5.2403,Tanger-Al Houceima,0.0,3.1606992744614457,1.3922475957870484,161.77917889896756,0.9,8083.671212652341
loc_00543,Amsa beach,35.540827,-5.217951,Tanger-Al Houceima,1.7890864610671997,1.2155843523900274,0.6496040749549866,490.2380458782269,0.1,9920.160751325966
loc_00544,Tamrabet beach,35.533503,-5.193817,Tanger-Al Houceima,15.807310104370117,15.391515584524962,8.820155181884765,251.57335151300293,0.15,11828.116651031462
loc_00545,Tamernout beach,35.524625,-5.169756,Tanger-Al Houceima,0.0,1.8937286581818815,0.7058859395980835,380.30570308032276,0.9,13988.334727518273
loc_00546,Ouachtam beach,35.505256,-5.154237,Tanger-Al Houceima,12.583038330078125,18.732235205578764,12.291794519424439,37.18239356430906,0.15,16530.98524959051
loc_00547,Cape of Mekkad,35.475134,-5.108713,Tanger-Al Houceima,102.78482818603516,26.690776704760736,16.362431030273438,48.50765512931152,0.55,21781.500081982147
loc_00548,Oued Laou beach,35.311751,-5.411482,Tanger-Al Houceima,571.2356567382812,21.432246663973277,10.915576171875,2481.252336467421,0.15,20536.179942028575
loc_00549,Targha beach,35.394421,-5.020287,Tanger-Al Houceima,80.30411529541016,19.942248133828016,12.352669982910156,241.97280143851165,0.15,33712.535457660866
loc_00550,Stihat beach,35.337057,-4.944453,Tanger-Al Houceima,1.1066066026687622,1.1234438488457672,0.5475441932678222,1149.6860317177197,0.15,34858.50831814047
loc_00551,Sidi Yahya Aarab beach,35.299876,-4.878001,Tanger-Al Houceima,0.0,11.77602915087934,6.075729293823242,216.93594851915466,0.9,38332.717632496395
loc_00552,Jnane Enich beach,35.304252,-4.895643,Tanger-Al Houceima,14.999631881713867,21.929787078521276,20.10143560886383,434.6763022725036,0.9,37050.15643613244
loc_00553,Amtar beach,35.245279,-4.795919,Tanger-Al Houceima,3.5081636905670166,1.0998812662968802,0.6929011344909668,310.2200908356,0.2,43756.904196413336
loc_00554,Monica beach,35.212507,-4.653219,Tanger-Al Houceima,0.0,9.815205429102049,3.848826041221619,1250.9557439455982,0.1,56109.30590720177
loc_00555,Lhwad beach,35.211957,-4.64893,Tanger-Al Houceima,0.0,16.09313948541283,8.992662115097046,1440.6274793118112,0.9,56492.560119150665
loc_00556,Cala Iris beach,35.117838,-5.145054,Tanger-Al Houceima,1894.7452392578125,19.247171894304447,12.769658203125,5395.038817621059,0.35,12559.940601584029
loc_00557,Badis small island,35.170472,-4.296347,Tanger-Al Houceima,1.4582343101501465,6.787123850459575,3.2569746923446656,3426.390879096914,0.1,34286.77138302132
loc_00558,Taoussert beach,35.188456,-4.21334,Tanger-Al Houceima,16.14724349975586,25.060383167732216,14.916580476760863,8292.558156339366,0.55,26482.994914107996
loc_00559,Bousikour beach,35.233504,-4.033563,Tanger-Al Houceima,2.731919765472412,15.714408716192198,8.079572658538819,4384.8135700885105,0.9,9476.87249068078
loc_00560,Boumehdi beach,35.238055,-3.975661,Tanger-Al Houceima,0.711591899394989,6.1291129093348085,3.063108727931976,45.63099569599655,0.9,4203.779744057535
loc_00561,Tala Youssef beach,35.236105,-3.981783,Tanger-Al Houceima,3.235933780670166,13.899740547276233,9.865088443756104,42.53804475502481,0.9,4791.762440107303
loc_00562,Rmod beach,35.242967,-3.9673,Tanger-Al Houceima,33.694576263427734,31.99407863017848,27.92482786178589,220.49717445960835,0.9,3378.880854695291
loc_00563,Isri beach,35.218844,-3.911254,Tanger-Al Houceima,2.2576076984405518,8.782831291077844,6.16612368106842,584.7745735484597,0.9,3389.6238868784253
loc_00564,Cliff of Al Hoceima,35.223953,-4.050532,Tanger-Al Houceima,287.0141906738281,25.159713975301234,17.67389831542969,6054.265122308777,0.35,11180.67080418558
loc_00565,Quemado beach,35.244087,-3.92618,Tanger-Al Houceima,0.0,1.4818345804897866,0.4119707202911377,110.06544431997064,0.1,381.2971933359099
loc_00566,Cara Bonita beach,35.234276,-3.922583,Tanger-Al Houceima,0.0,7.286703801379862,3.2233160877227784,338.8001083662407,0.9,1388.9256862705336
loc_00567,Maktoa beach,35.229936,-3.919097,Tanger-Al Houceima,30.99403190612793,17.89972145694825,12.342970213890077,873.3729491833768,0.1,1965.3630555576055
loc_00568,Small islands of Al Hoceima,35.216773,-3.901165,Tanger-Al Houceima,0.0,1.2702360787528046,0.36843563318252565,1407.9390813458108,0.9,4108.43004958981
loc_00569,Sfiha beach,35.2062,-3.88821,Tanger-Al Houceima,3.2239599227905273,3.058650090797154,2.684250831604004,1004.1469867159558,0.9,5767.232235957364
loc_00570,Al Hoceima Bay,35.211857,-3.831492,Tanger-Al Houceima,0.0,0.0,0.0,2207.442914283333,0.9,9697.22468160581
loc_00571,Strait of Gibraltar,35.929746,-5.438324,Tanger-Al Houceima,0.0,0.0,0.0,2987.7536044717026,0.9,12220.693706855001
loc_00572,Hill of Taifour,35.676276,-5.298678,Tanger-Al Houceima,272.73046875,19.226543790939484,10.155980834960937,1067.141086614361,0.55,2352.1499227390814
loc_00573,Fault of Samsa,35.598793,-5.413419,Tanger-Al Houceima,324.5277099609375,20.85842737222629,13.6350537109375,1049.1987607527667,0.35,4760.378185939178
loc_00574,Cluse of Tetouan,35.54326,-5.443002,Tanger-Al Houceima,29.371530532836914,7.155791476232924,2.823370590209961,1657.6695106135082,0.2,6847.777185195723
loc_00575,Anticline of Nator cliff,35.52956,-5.372524,Tanger-Al Houceima,583.987060546875,22.787973776667844,9.71075927734375,1983.9054637676968,0.15,4478.313248473739
loc_00576,Synclinal of Tazarine,35.50192,-5.368411,Tanger-Al Houceima,935.0760498046875,20.957106253116283,12.582470703125,4381.093047187933,0.15,7568.8114062754075
loc_00577,Chefchaouen furrow,35.178822,-5.256485,Tanger-Al Houceima,1109.909912109375,38.303976623892694,24.950634765625,1475.9505960332672,0.35,1552.494613144457
loc_00578,Fault escarpment of Mizlafene,35.267876,-5.22021,Tanger-Al Houceima,490.19793701171875,57.07814075169536,49.406937255859376,699.3408204475975,0.15,11855.423725778703
loc_00579,Cliff of Imezar,35.180251,-5.197536,Tanger-Al Houceima,1288.1812744140625,18.213872639935907,11.0349755859375,6085.689886248319,0.55,6561.218330768162
loc_00580,Folds of Sidi Abdelhamid,35.179166,-5.246346,Tanger-Al Houceima,1048.0145263671875,25.60441517348622,15.5043212890625,2061.48165198896,0.15,2309.392499371817
loc_00581,Klippes of Soukna,35.115764,-5.411627,Tanger-Al Houceima,1353.3851318359375,18.30401604574061,10.172421875,2412.630625840288,0.55,14299.587375700326
loc_00582,Folds and fault of Amtar,35.082901,-4.192447,Tanger-Al Houceima,342.9808349609375,4.7006510618535575,2.504287109375,2444.11731895304,0.15,29894.768757878686
loc_00583,Cirque of Jebha,35.211084,-4.661205,Tanger-Al Houceima,58.906124114990234,29.717981824441335,18.10656711578369,556.0945066563102,0.1,55373.17884984656
loc_00584,Fauld of Mtioua,35.31734,-4.92847,Tanger-Al Houceima,85.08541870117188,27.519065280423366,17.66835678100586,75.80254525774023,0.15,35008.2478336031
loc_00585,Bar of Tizirene,35.009775,-4.918015,Tanger-Al Houceima,2022.621337890625,33.49938248260647,26.5842724609375,1198.293310537916,0.55,36450.04932040134
loc_00586,Oued Rmel dam,35.872707,-5.476005,Tanger-Al Houceima,87.20890045166016,16.142502216212833,12.272964782714844,1079.392175423518,0.35,10977.541547652785
loc_00587,Al Raouz dam,35.711,-5.498116,Tanger-Al Houceima,116.5,0.0,0.0,1549.0061751817425,0.9,16090.20460310841
loc_00588,Smir dam,35.402013,-5.2355,Tanger-Al Houceima,339.184814453125,23.685827220644885,14.20485107421875,1152.088854708557,0.35,22514.313264660235
loc_00589,Ajras dam,35.564636,-5.494865,Tanger-Al Houceima,44.64872741699219,0.8323587347148584,0.3697750854492188,252.53426229335193,0.9,10884.761188790037
loc_00590,Martil dam,35.477117,-5.428091,Tanger-Al Houceima,97.12396240234375,18.506380018762634,13.867826232910156,1310.787085148682,0.9,11382.237109775235
loc_00591,Nakhla dam,35.441739,-5.396691,Tanger-Al Houceima,190.0,0.0,0.0,368.927796063756,0.9,14377.835870939083
loc_00592,Prissa dam,35.364628,-5.17617,Tanger-Al Houceima,25.0,19.42729448598877,8.302144241333007,162.01776360091537,0.9,23330.365452020582
loc_00593,Oued Laou dam,35.246227,-5.291671,Tanger-Al Houceima,262.0,0.99335391817678,0.1958056640625,256.5368466319264,0.2,8869.198087544382
loc_00594,Moulay Bouchta dam,35.264187,-5.351637,Tanger-Al Houceima,339.9729919433594,2.312310741943482,1.06250732421875,292.22832612784856,0.9,13031.147006734218
loc_00595,Jaber lake,35.31665,-5.496082,Tanger-Al Houceima,975.8909301757812,6.20482389126705,2.607509765625,1126.9110808025234,0.15,26421.721384329852
loc_00596,Bouhachem lake,35.56615,-5.226447,Tanger-Al Houceima,0.0,0.0,0.0,1860.3152499591365,0.9,7150.95376818923
loc_00598,Al Houmar lake,35.07728,-5.26288,Tanger-Al Houceima,612.40478515625,6.735916723882059,3.6162109375,2246.6104624144145,0.15,10185.893234800898
loc_00599,Laarays lake,35.07686,-5.26586,Tanger-Al Houceima,590.052490234375,12.715473626728382,7.03157958984375,2285.897199497332,0.15,10222.958816973598
loc_00600,Al Mhad lake,35.07556,-5.26466,Tanger-Al Houceima,620.9495239257812,8.014662810133451,4.26831787109375,2429.116870692706,0.15,10370.431046845639
loc_00601,Al Garn lake,35.022547,-5.205902,Tanger-Al Houceima,1198.3670654296875,14.14845360896223,8.59828125,2.7719677794512214,0.15,17223.671525725607
loc_00602,Ifrat Fouden lake,35.0163612,-4.904481,Tanger-Al Houceima,1713.8857421875,20.80434167590613,10.8765185546875,2052.538034511769,0.55,37191.084214109746
loc_00603,Al Jomoaa dam,34.933095,-4.319152,Tanger-Al Houceima,977.0,1.0392091006243618,0.3109375,1056.617313738136,0.9,49560.27231609259
loc_00604,Mujer dormida mountain,35.402279,-5.322191,Tanger-Al Houceima,1051.82763671875,23.066843330585467,13.2080322265625,258.23517341333934,0.15,19223.980257881274
loc_00605,Gully of Tamghart,35.488401,-5.130791,Tanger-Al Houceima,134.47152709960938,26.644779201915487,16.30741638183594,288.1327731016247,0.55,19341.37141258299
loc_00606,Rockfall niche of Azenti,35.375224,-4.994033,Tanger-Al Houceima,91.8402328491211,27.201829847198805,15.693424224853516,227.89103857662175,0.55,33869.13202603805
loc_00607,Scree cone of Mountain Kelti,35.372808,-5.265224,Tanger-Al Houceima,894.3287353515625,22.46747563078983,15.28814208984375,1904.032489252439,0.15,22689.226306659148
loc_00608,Rockfall niche of Ametras,35.083446,-5.079801,Tanger-Al Houceima,836.2837524414062,11.665645365896449,7.51539794921875,39.50493267191064,0.15,19597.181443783786
loc_00609,Badlands of Idsoulyene,35.001798,-5.370017,Tanger-Al Houceima,543.3031005859375,29.89287142584586,17.5478662109375,132.35698869666217,0.55,20744.06245948236
loc_00610,Slippage of Cara Bonita,35.232057,-3.922928,Tanger-Al Houceima,29.380449295043945,22.705828117252025,13.62527473449707,456.8739258340637,0.15,1594.5005694784554
loc_00611,Plain of Restinga,35.789824,-5.361532,Tanger-Al Houceima,5.780057907104492,0.9187128619862673,0.30988542556762694,548.8758722480171,0.15,5491.358872108866
loc_00612,Alluvial plain of Martil,35.593329,-5.288213,Tanger-Al Houceima,1.4398531913757324,0.7353914044720503,0.2911710262298584,968.486753347688,0.2,2967.149649104972
loc_00613,Cascades of Ezarka,35.520043,-5.340233,Tanger-Al Houceima,159.4627685546875,22.750552151534166,14.009252319335937,3865.9620099915687,0.55,6350.248945892908
loc_00614,Cascades of Akherkhour,35.300691,-5.20585,Tanger-Al Houceima,290.78033447265625,11.880020393172664,7.41558837890625,51.50082011404642,0.15,15728.313013808774
loc_00615,Alluvial plain of Amsa,35.537348,-5.22077,Tanger-Al Houceima,3.3013975620269775,0.7573866655330036,0.3440278720855713,392.3632898201065,0.2,10130.390272538638
loc_00616,Alluvial plain of Oued Laou,35.082902,-4.192445,Tanger-Al Houceima,342.9808349609375,4.700651079033368,2.504287109375,2444.0269875696836,0.15,29894.55656681524
