Locality_ID,Dist_to_Highway_m,LeastCost_Hours,LeastCost_Effective_m
loc_01108,2397.010935622341,0.6468179089608329,3257.8550090185754
loc_01109,2395.544915923066,0.642837366637609,3237.8060438203797
loc_01110,262.90744370189384,0.04992237694650015,251.44613892735822
loc_01111,2371.8991720740714,0.8476595319453117,4269.442471880593
loc_01112,980.2984890646128,0.2451346629918747,1234.680083294537
loc_01113,2226.5811251807727,0.565275379447517,2847.146315671175
loc_01114,2631.1901304206103,0.6733157990404729,3391.3180481961226
loc_01115,1583.8030072092242,0.4187954428052485,2109.3646483740895
loc_01116,4274.758641868082,1.080601523052464,5442.711211081736
loc_01117,1106.093354602257,0.2779448431020838,1399.9364995718402
loc_01118,290.10928034199475,0.058500752119702015,294.6532025229777
loc_01120,4771.656253196766,1.2436991328468663,6264.191812757263
loc_01121,4020.330414690216,1.0611707999307836,5344.843669423033
loc_01122,5914.446451671254,1.5895480684838192,8006.14371563325
loc_01123,5296.356287300266,1.3597622005363927,6848.771554901172
loc_01124,5940.045965548491,1.522031004152298,7666.077673584319
loc_01125,3019.069700415758,0.8228104364815508,4144.283985999683
loc_01126,2827.191499183696,1.5757594747156511,7936.69412456191
loc_01127,171.3980371729951,0.03530045127182126,177.79926993870995
loc_01128,953.270560378666,0.2371735783454261,1194.5821528981417
loc_01129,217.26164093366828,0.04031249768417189,203.04365523432304
loc_01130,177.73450047766624,0.03530045127182124,177.79926993870984
loc_01131,965.7988971307932,0.24115412066865038,1214.6311180963392
loc_01132,244.23743414733,0.040312497684171944,203.04365523432332
loc_01133,1672.074408098273,0.43073706977492193,2169.511543968685
loc_01134,4943.356028506938,1.5212913105625983,7662.352027721771
loc_01135,4687.08042012715,1.2704145517274479,6398.75048840983
loc_01136,1817.502725630914,1.2344158030256676,6217.434074390134
loc_01137,606.3864187835433,0.138743038014799,698.8129040662325
