Locality_ID,Geosite_Name,Region,Reference,Title
loc_00871,Beni Mghora,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00872,El Karia,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00873,Foum Khneg,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00874,Gara Tazouta,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00875,Ich n’Bouk,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00876,Laazib,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00877,Lebbouaddis,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00878,Miocene of Bizi,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00879,Oued Mdez,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00880,Oued Zra,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00881,Ribat al Khayr,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00882,Sidi Yahya,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00883,Silt of Sefrou,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00884,Skoura Travertines,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00885,Tannint ou Moudou,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00886,Timahdite limestones,Fés-Meknés,"Baadi and Sabaoui, 2023",Cenozoic Sites of the Middle Atlas (Morocco): An Alpine Heritage to Be Preserved
loc_00887,Aïn ou N’Jourh,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00888,Aït Abdellah,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00889,Aït Bazza,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00890,Botane,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00891,Botane Sud,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00892,Bou Ifraoun,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00893,Bou Ifraoun Ouest,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00894,Boulahfa,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00895,Darak,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00896,Djmila,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00897,Jbel Oudiksou,Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00898,Ksar Aït Moulay (Tisfoula Tasra),Fés-Meknés,"Baadi, 2023b",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00899,Oued Boukamouche,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00900,Oued Mers,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00901,Oued Tamemchet,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00902,Oued Tamghilt,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00903,Oulad Ali,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00904,Selghert,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00905,Taghit,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00906,Taghit Aït Youssef,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00907,Taghit Tissenflet,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00908,Tamgert Iktaaïn (Tizi N’Julierh),Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00909,Tamgert N’Tarit,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00910,Tamgert N’Tarit Nord,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00911,Tamguert N’rate,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00912,Tasra,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00913,Tasra Est,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00914,Tichniouine,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00915,Tichou Moulay Said,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00916,Tirardine,Fés-Meknés,"Baadi, 2023c",The Palaeontological Heritage of Vertebrates in the Middle Atlas (Morocco): Initiatives of Inventory and Assessment for a Rare Heritage Threatened with Degradation
loc_00917,Aari Aguelmam,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00918,Aghbalou Abrechane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00919,Aghbalou n’Brahim,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00920,Aghbalou n’Talouat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00921,Aghbalou Ou Mançour,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00922,Aghbalou Taddat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00923,Aghbalou Tagma,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00924,Aguelmam Abekhane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00925,Aguelmam Afiroua,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00926,Aguelmam Aghbalou Oumlil,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00927,Aguelmam Ait Said,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00928,Aguelmam Azegza,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00929,Aguelmam Azougouarh,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00930,Aguelmam Bou Youssef,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00931,Aguelmam Boucherouidene,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00932,Aguelmam Ifrighraoune,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00933,Aguelmam Nad′Adim,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00934,Aguelmam n’Tghallouine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00935,Aguelmam Ntifounassine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00936,Aguelmam Ticharat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00937,Aguelmam Tidouit,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00938,Ain Aberchaou,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00939,Ain Ait Meziane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00940,Ain Ajaabou,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00941,Ain Akadous,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00942,Ain Amernoud,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00943,Ain Atshernat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00944,Ain Ben Smime,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00945,Ain Dem,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00946,Ain El Aouda,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00947,Aïn Erreha,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00948,Ain Guenaz,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00949,Ain Ighlfoun,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00950,Ain Ighoul,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00951,Ain Ighouzaz,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00952,Ain Jerjoub,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00953,Ain Jerrah,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00954,Ain Jorf,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00955,Ain Kahla,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00956,Ain Kahla 2,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00957,Aïn Khadem,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00958,Ain Maarouf,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00959,Ain Melzit,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00960,Ain Mezdou,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00961,Ain Mghirta,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00962,Aïn n’Tislit,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00963,Ain Ouamender,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00964,Ain Regrag,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00965,Ain Sidi Rached,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00966,Ain Skhounate,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00967,Ain Sultane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00968,Ain Takeltount,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00969,Ain Takhouwat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00970,Ain Talghoulat,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00971,Ain Tamzirt,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00972,Ain Tassiwine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00973,Ain Tataw,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00974,Ain Tidouit,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00975,Ain Tifratine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00976,Ain Timedrine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00977,Ain Vital,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00978,Ain Zerrouka,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00979,Aioun Imettassene,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00980,Aioun Ras El Ma,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00981,Ait Athia,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00982,Amane Imellaline (Ain Joua),Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00983,Anzar Oufounas,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00984,Cascade d’Aït smail,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00985,Cascade des vierges,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00986,Cascade d’Imouzar Marmoucha,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00987,Cascade d’Imouzer Kandar,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00988,Cascade Hawai,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00989,Cascade Ras El Ma,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00990,Cascade Sefrou,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00991,Cascade Sidi Bou Shaq,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00992,Cascade Skoura,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00993,Cascade Tagoute,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00994,Dayet Aoua,Fés-Meknés,"Sayad et al., 2020","Dayet Aoua, a threatened mountain geomorphosite for sustainable development"
loc_00995,Dayet El Jerane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00996,Dayet Hachlaf,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00997,Dayet Iffer,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00998,Dayet Lakbira,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_00999,Dayet Maasker,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01000,Dayet Moucherkour,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01001,Dayet Tichout,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01002,Ifri Ou Berid,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01003,Lac Afnourir,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01004,Lac Afourgagh,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01005,Lac Agoulmame,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01006,Lac Tighboula-Laachoure,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01007,Ouoouchène,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01008,Rabiaa-Bitit,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01009,Ras Adrar Izem,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01010,Ras El Ain,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01011,Ras El Ma,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01012,Résurgence d’Ademame,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01013,Sabhab,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01014,Sidi Yahia,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01015,Tabhirte,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01016,Tibakhbakhine,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01017,Tiguelmamine (El Hajeb),Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01018,Tit-Zill,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01019,Zaouiat Ifrane,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01020,Assaka,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01021,Bizi,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01022,El Aouinate,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01023,El Herahir,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01024,Fellat,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01025,Gorge d’Issouka,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01026,Gorges d’El Mahssere,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01027,Hayane,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01028,Issoumat,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01029,Jbel Lbghel,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01030,Jider,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01031,Oudiksou,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01032,Qalaa,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01033,Taffert,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01034,Tazemmakt,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01035,Teminte,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01036,Tiguelmamine,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01037,Tijma,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01038,Tmourhout,Fés-Meknés,"Baadi, 2023e",Fluvial Heritage of the Middle Atlas (Morocco): An Essential Element for Regional Sustainable Development
loc_01039,Agouni Izguère,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01040,Agrane,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01041,Ain El Aouda,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01042,Ain Kahla,Fés-Meknés,"Baadi, 2023d",Hydric Geosites of Middle Atlas: A Natural Heritage Under Threat
loc_01043,Ait Ahmed,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01044,Aoumchach I,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01045,Aoumchach II,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01046,Aven Koul,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01047,Bab Bou Idir,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01048,Bab Tafertest,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01049,Bir Yala,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01050,Bled Nertène,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01051,Bou Hyati,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01052,Bou Imourdassane,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01053,Bou Lebrrouj,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01054,Bou Mennjel,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
