Excel_Row_Index,Geosite_Name,Geosite_Type,Geological_Domain,Administrative_Region,Latitude_WGS84,Longitude_WGS84,Elevation_m,Slope_deg,Ruggedness,Dist_to_Dam_m,Dist_to_River_m,LULC_Class,Soil_Class,Geology_Class,Domain_Geosite_Count,Region_Geosite_Count,Dist_to_Highway_m,Dist_to_Piste_m,Accessibility,Accessibility_v1,Fuzzy_Accessibility_Score,Fuzzy_Accessibility_Category
621,Jorf Lasfar escarpment,PL&St,Meseta,Doukkala-Abda,33.15685,-8.62353888888889,122.18877410888672,0.3522093892097473,22.48026466369629,19149.583984375,16568.048828125,4.0,3.0,8.0,41.0,41.0,0.0,0.0,Easy,Easy,0.9845298859468992,Easy
624,ElKhénzira cave,GM,Meseta,Doukkala-Abda,33.156844444444445,-8.623055555555556,122.18877410888672,0.3522093892097473,22.48026466369629,19149.583984375,16568.048828125,4.0,3.0,8.0,41.0,41.0,0.0,0.0,Easy,Easy,0.9845298859468992,Easy
627,Sidi Moussa Lagoon,E,Meseta,Doukkala-Abda,32.86666666666667,-8.851388888888888,163.3418426513672,0.4980932772159576,14.350522994995115,1183.4320068359375,11113.25390625,4.0,3.0,40.0,41.0,41.0,0.0,0.0,Easy,Easy,0.9850958364766463,Easy
628,Zima Lake,E,Meseta,Doukkala-Abda,32.080000000000005,-8.66,348.5306091308594,0.5283060073852539,17.919307708740234,5913.49072265625,9456.4501953125,5.0,8.0,10.0,41.0,41.0,1183.432,1183.432,Moderate,Easy,0.8774550806795001,Easy
629,Phosphate de posit of Ganntour,T,Meseta,Doukkala-Abda,32.13,-8.5,451.4132690429688,0.8804656863212585,20.16106986999512,6627.21923828125,6856.568359375,5.0,8.0,10.0,41.0,41.0,1183.432,1183.432,Moderate,Easy,0.8768701375517606,Easy
633,Boulemane,G&SG,Middle Atlas,Béni Mellal-Khénifra,33.364444444444445,-4.7225,2035.80615234375,3.5352110862731934,673.7484741210938,10399.5263671875,2366.864013671875,10.0,,,34.0,109.0,0.0,0.0,Easy,Difficult,0.6352928418809637,Easy
634,Guigou valley,G&St,Middle Atlas,Béni Mellal-Khénifra,33.40472222222222,-4.721111111111111,965.8265380859376,2.7823052406311035,91.82048034667967,6627.21923828125,1656.8048095703125,10.0,7.0,71.0,34.0,109.0,0.0,0.0,Easy,,0.9629002611915101,Easy
635,Guigou valley,Pt,Middle Atlas,Béni Mellal-Khénifra,33.46083333333333,-4.6725,2138.688720703125,1.2450685501098633,69.2278823852539,1183.4320068359375,1183.4320068359375,10.0,7.0,18.0,34.0,109.0,0.0,0.0,Easy,Easy,0.9746844070795453,Easy
636,Taferdoust,G&I,Middle Atlas,Béni Mellal-Khénifra,33.47361111111111,-4.654444444444445,2159.265380859375,3.5613043308258057,98.24967956542967,1183.4320068359375,2366.864013671875,10.0,7.0,18.0,34.0,109.0,0.0,0.0,Easy,Moderate,0.9575553554308839,Easy
637,Taghrout,"G,St&SG",Middle Atlas,Béni Mellal-Khénifra,33.48305555555556,-4.6075,2138.688720703125,2.754391431808472,91.82048034667967,4970.4140625,0.0,10.0,,18.0,34.0,109.0,0.0,0.0,Easy,Moderate,0.9629593138455076,Easy
638,Anchrif,PL,Middle Atlas,Béni Mellal-Khénifra,33.48222222222223,-4.61888888888889,2200.41845703125,3.3971967697143555,95.29690551757812,4256.6865234375,0.0,10.0,,18.0,34.0,109.0,1183.432,0.0,Moderate,Moderate,0.8550857001159193,Easy
639,Skoura,"H,S&G",Middle Atlas,Béni Mellal-Khénifra,33.51611111111111,-4.539722222222222,2076.959228515625,5.587290287017822,91.6515121459961,11826.9814453125,1183.4320068359375,10.0,,,34.0,109.0,0.0,0.0,Easy,Moderate,0.9544727298097097,Easy
640,Tadaout,St,Middle Atlas,Béni Mellal-Khénifra,33.51916666666666,-4.505555555555556,2035.80615234375,7.445967197418213,117.22201538085938,14656.2119140625,2366.864013671875,10.0,7.0,71.0,34.0,109.0,0.0,1183.432,Easy,Moderate,0.9275096421533149,Easy
641,Tizi-n-Issoulitene,SG,Middle Atlas,Béni Mellal-Khénifra,33.49916666666667,-4.458055555555556,1974.0765380859373,6.709708213806152,130.82908630371094,17500.1171875,2366.864013671875,10.0,7.0,14.0,34.0,109.0,0.0,1183.432,Easy,Moderate,0.9184501504009239,Easy
642,Mohammed Azeroual,PL,Middle Atlas,Béni Mellal-Khénifra,33.49861111111111,-4.468888888888889,1932.9234619140625,4.7310404777526855,117.2273406982422,16316.6865234375,1656.8048095703125,13.0,7.0,14.0,34.0,109.0,0.0,0.0,Easy,Moderate,0.9404381479578034,Easy
643,El Mers,PL&I,Middle Atlas,Béni Mellal-Khénifra,33.44444444444444,-4.45,1932.9234619140625,1.4195290803909302,39.679969787597656,17984.498046875,2366.864013671875,10.0,7.0,,34.0,109.0,0.0,0.0,Easy,Easy,0.9809584293812286,Easy
645,The flute casts of Punta Cires,S,Rif,Tanger-Tétouan-Al Hoceïma,35.9,-5.416666666666667,163.3418426513672,4.480707168579102,263.4773254394531,1183.4320068359375,2366.864013671875,11.0,,,40.0,40.0,1673.6256,0.0,Difficult,Difficult,0.5128187550810869,Easy
646,Current patterns and inverted series of the Tizirène nappe at Ksar Sghir,SG,Rif,Tanger-Tétouan-Al Hoceïma,35.848888888888894,-5.566388888888889,225.0714263916016,1.026761531829834,94.20365142822266,8513.373046875,4733.72802734375,4.0,3.0,8.0,40.0,40.0,0.0,0.0,Easy,Moderate,0.9646813337203247,Easy
650,Cap Malabata,S,Rif,Tanger-Tétouan-Al Hoceïma,35.78333333333333,-0.0333333333333332,965.8265380859376,2.7823052406311035,91.82048034667967,16782.720703125,1183.4320068359375,,,,40.0,40.0,186036.11,192594.23,Difficult,,1.4853545586912e-200,Difficult
658,"Ain Tamda,  Zaouit Cheikh city","K,H,C&A",Middle Atlas,Béni Mellal-Khénifra,32.64057778,-5.91269444,1974.0765380859373,1.795358180999756,146.7736358642578,6856.568359375,1656.8048095703125,13.0,9.0,71.0,34.0,109.0,0.0,0.0,Easy,Moderate,0.9138856018004736,Easy
659,"Sources d’Ouchrah, Tagzirte","G,K,H,E,C&R",Middle Atlas,Béni Mellal-Khénifra,32.42897599,-6.170837578,1253.89794921875,4.449705600738525,113.60017395019533,1183.4320068359375,1183.4320068359375,8.0,9.0,69.0,34.0,109.0,1183.432,0.0,Moderate,Moderate,0.8414925584922055,Easy
660,"Jbel Taçmit, Foum El Ancer","H,K&C",Middle Atlas,Béni Mellal-Khénifra,32.29302956,-6.214958909,2220.994873046875,7.450040340423584,700.0162353515625,5917.16015625,0.0,11.0,9.0,71.0,34.0,109.0,5292.4688,1183.432,Difficult,Difficult,0.15155786973313237,Difficult
667,Massive oncolitic limestones of Fm BIII ( beginning of Middle-Upper regression),PL,Central High Atlas,Béni Mellal-Khénifra,32.106411111111115,-6.451858333333334,2138.688720703125,1.837981343269348,47.18050384521485,13483.7861328125,1656.8048095703125,10.0,9.0,71.0,119.0,109.0,0.0,0.0,Easy,Easy,0.9790358177838991,Easy
669,Passage of the marine carbonate deposits from FmBIII to the red layers (Middle and Upper Jurassic regression),S,Central High Atlas,Béni Mellal-Khénifra,32.106902777777776,-6.447197222222222,2138.688720703125,0.3937810659408569,80.4953384399414,12770.05859375,1183.4320068359375,10.0,9.0,71.0,119.0,109.0,0.0,1183.432,Easy,Easy,0.9718586132957018,Easy
672,The first basalt flow (the major effusive event of Middle Jurassic),St,Central High Atlas,Béni Mellal-Khénifra,32.11295555555556,-6.4165833333333335,1850.6173095703125,7.979712963104248,153.17474365234375,11582.958984375,1183.4320068359375,13.0,9.0,71.0,119.0,109.0,0.0,1673.6256,Easy,Moderate,0.8805295056501135,Easy
677,Mio-Pliocene alluvial terraces,H,Central High Atlas,Béni Mellal-Khénifra,32.13302222222222,-6.300258333333333,965.8265380859376,2.7823052406311035,91.82048034667967,8284.0244140625,0.0,8.0,9.0,71.0,119.0,109.0,0.0,1183.432,Easy,,0.9629002611915101,Easy
690,  Deep gorges in Fm BIII limestones from the Assif Assemssil river ,,Central High Atlas,Béni Mellal-Khénifra,32.08027777777778,-6.46,2159.265380859375,1.594300627708435,68.78589630126953,16313.0166015625,1183.4320068359375,10.0,9.0,71.0,119.0,109.0,2366.864,0.0,Moderate,Moderate,0.7224079805632019,Easy
693,Well-distinguished fault making contact between the Fm m. BIII & the Guettioua Fm,St,Central High Atlas,Béni Mellal-Khénifra,32.07277777777778,-6.445277777777778,2179.841796875,2.5198428630828857,91.65424346923828,15599.2890625,0.0,10.0,9.0,71.0,119.0,109.0,2646.2344,0.0,Moderate,Moderate,0.7144274914470782,Easy
696,Spring of Ain Asserdoune,"H,K&R",Central High Atlas,Béni Mellal-Khénifra,32.38333333333333,-5.916666666666667,965.8265380859376,2.7823052406311035,91.82048034667967,4970.4140625,1183.4320068359375,4.0,9.0,8.0,119.0,109.0,4879.415,0.0,Moderate,,0.7139644588793925,Easy
739,Fairy chimneys of Assamar,G,Central High Atlas,Béni Mellal-Khénifra,32.00416666666666,-0.1999999999999997,965.8265380859376,2.7823052406311035,91.82048034667967,16782.720703125,1183.4320068359375,,,,119.0,109.0,94533.92,91614.76,Difficult,,3.304232747733326e-101,Difficult
